n1,n2,edge_dir
ENSMUSG00000037012-P,Neostigmine ,-1
ENSMUSG00000037012-P,Niclosamide,-1
ENSMUSG00000037012-P,Nonanal,-1
ENSMUSG00000037012-P,Phenoxyacetic acid,-1
ENSMUSG00000037012-P,Phosalone,1
ENSMUSG00000037012-P,Pimelic acid,-1
ENSMUSG00000037012-P,Propylamine,-1
ENSMUSG00000037012-P,Tartronic acid,-1
ENSMUSG00000037012-P,Triethanolamine,-1
ENSMUSG00000037012-P,Xylazine,-1
ENSMUSG00000037736-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000037736-P,1-Aminocyclopropanecarboxylic acid,1
ENSMUSG00000037736-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000037736-P,"1,3,5-Benzetriol",1
ENSMUSG00000037736-P,10-Heptadecenoic acid,1
ENSMUSG00000037736-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000037736-P,2-Ethyl-3-hydroxypropionic acid,1
ENSMUSG00000037736-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000037736-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
ENSMUSG00000037736-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000037736-P,3-Indoleacetic acid,1
ENSMUSG00000037736-P,3-Ureidopropionic acid,1
ENSMUSG00000037736-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000037736-P,4-Hydroxyphenyllactic acid,1
ENSMUSG00000037736-P,Acetoacetic acid,1
ENSMUSG00000037736-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000037736-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000037736-P,Benzophenone,1
ENSMUSG00000037736-P,Butanedioic acid,1
ENSMUSG00000037736-P,Butylmethylamine,1
ENSMUSG00000037736-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000037736-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000037736-P,Diphenyl ether,1
ENSMUSG00000037736-P,Isopropyl palmitate,1
ENSMUSG00000037736-P,Ketamine ,1
ENSMUSG00000037736-P,L-Proline,1
ENSMUSG00000037736-P,"L-Tryptophan, N-acetyl-1",1
ENSMUSG00000037736-P,Niclosamide,1
ENSMUSG00000037736-P,Nonanal,1
ENSMUSG00000037736-P,Phosalone,-1
ENSMUSG00000037736-P,Pimelic acid,1
ENSMUSG00000037736-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
ENSMUSG00000037736-P,Xylazine,1
ENSMUSG00000095677-P,1-Aminocyclopropanecarboxylic acid,-1
ENSMUSG00000095677-P,"D-(-)-Fructofuranose, pentakis",1
ENSMUSG00000095677-P,Ketamine ,-1
ENSMUSG00000019464-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000019464-P,1-Aminocyclopropanecarboxylic acid,1
ENSMUSG00000019464-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000019464-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000019464-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000019464-P,Dinoseb ,1
ENSMUSG00000019464-P,Indole-3-lactic acid,1
ENSMUSG00000019464-P,Isopropyl palmitate,1
ENSMUSG00000019464-P,"L-Tryptophan, N-acetyl-1",1
ENSMUSG00000019464-P,Methyl aminoacetate,1
ENSMUSG00000019464-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000019464-P,Niclosamide,1
ENSMUSG00000019464-P,Phenoxyacetic acid,1
ENSMUSG00000019464-P,Phosalone,-1
ENSMUSG00000019464-P,Propylamine,1
ENSMUSG00000038990-P,"2,3,4-Trihydroxybutyric acid tetrakis",-1
ENSMUSG00000038990-P,3-Ureidopropionic acid,-1
ENSMUSG00000038990-P,4-Hydroxybenzeneacetic acid,-1
ENSMUSG00000038990-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-1
ENSMUSG00000038990-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
ENSMUSG00000038990-P,Glyceric acid,-1
ENSMUSG00000038990-P,Methyl-3-methoxy-5-methyl benzoate,-1
ENSMUSG00000051224-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000051224-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000051224-P,"1,3,5-Benzetriol",1
ENSMUSG00000051224-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000051224-P,2-Amino-4-methylphenol,1
ENSMUSG00000051224-P,2-Methyl-4-pentenoic acid,1
ENSMUSG00000051224-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000051224-P,"3-Hydroxy-2,3-dihydromaltol",1
ENSMUSG00000051224-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000051224-P,3-Indoleacetic acid,1
ENSMUSG00000051224-P,3-Ureidopropionic acid,1
ENSMUSG00000051224-P,4-(Methoxycarbonyl)phenol,1
ENSMUSG00000051224-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000051224-P,4-Hydroxyphenyllactic acid,1
ENSMUSG00000051224-P,Acetoacetic acid,1
ENSMUSG00000051224-P,Benzeneacetic acid,1
ENSMUSG00000051224-P,Butylmethylamine,1
ENSMUSG00000051224-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000051224-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000051224-P,Dinoseb ,1
ENSMUSG00000051224-P,Isopropyl palmitate,1
ENSMUSG00000051224-P,Ketamine ,1
ENSMUSG00000051224-P,L-Proline,1
ENSMUSG00000051224-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000051224-P,Pimelic acid,1
ENSMUSG00000051224-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
ENSMUSG00000051224-P,Triethanolamine,1
ENSMUSG00000021686-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000021686-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000021686-P,"1,3,5-Benzetriol",1
ENSMUSG00000021686-P,10-Heptadecenoic acid,1
ENSMUSG00000021686-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000021686-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000021686-P,"3-Hydroxy-2,3-dihydromaltol",1
ENSMUSG00000021686-P,3-Indoleacetic acid,1
ENSMUSG00000021686-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
ENSMUSG00000021686-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000021686-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000021686-P,5-Hydroxyquinoline,1
ENSMUSG00000021686-P,Arachidonic acid,1
ENSMUSG00000021686-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000021686-P,Benzophenone,1
ENSMUSG00000021686-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000021686-P,"Cyclopentanone, 2,2,4-trimethyl-",1
ENSMUSG00000021686-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000021686-P,Dinoseb ,1
ENSMUSG00000021686-P,Diphenyl ether,1
ENSMUSG00000021686-P,Indole-3-lactic acid,1
ENSMUSG00000021686-P,Isopropyl palmitate,1
ENSMUSG00000021686-P,"L-Tryptophan, N-acetyl-1",1
ENSMUSG00000021686-P,Methyl aminoacetate,1
ENSMUSG00000021686-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000021686-P,Niclosamide,1
ENSMUSG00000021686-P,Nonanal,1
ENSMUSG00000021686-P,Phenoxyacetic acid,1
ENSMUSG00000021686-P,Phosalone,-1
ENSMUSG00000021686-P,Propylamine,1
ENSMUSG00000002844-P,1-Aminocyclopropanecarboxylic acid,-1
ENSMUSG00000002844-P,"1,3,5-Benzetriol",-1
ENSMUSG00000002844-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",-1
ENSMUSG00000002844-P,2-Ethyl-3-hydroxypropionic acid,-1
ENSMUSG00000002844-P,2-Methyl-4-pentenoic acid,-1
ENSMUSG00000002844-P,"2,3,4-Trihydroxybutyric acid tetrakis",-1
ENSMUSG00000002844-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",-1
ENSMUSG00000002844-P,"3-Hydroxy-2,3-dihydromaltol",-1
ENSMUSG00000002844-P,3-Hydroxyisovaleric acid,-1
ENSMUSG00000002844-P,3-Indoleacetic acid,-1
ENSMUSG00000002844-P,3-Ureidopropionic acid,-1
ENSMUSG00000002844-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-1
ENSMUSG00000002844-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-1
ENSMUSG00000002844-P,4-(Methoxycarbonyl)phenol,-1
ENSMUSG00000002844-P,4-Hydroxybenzeneacetic acid,-1
ENSMUSG00000002844-P,4-Hydroxyphenyllactic acid,-1
ENSMUSG00000002844-P,Acetoacetic acid,-1
ENSMUSG00000002844-P,Benzeneacetic acid,-1
ENSMUSG00000002844-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",1
ENSMUSG00000002844-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000002844-P,Benzophenone,-1
ENSMUSG00000002844-P,Butanedioic acid,-1
ENSMUSG00000002844-P,Butylmethylamine,-1
ENSMUSG00000002844-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-1
ENSMUSG00000002844-P,Dinoseb ,-1
ENSMUSG00000002844-P,Diphenyl ether,-1
ENSMUSG00000002844-P,Indole-3-lactic acid,-1
ENSMUSG00000002844-P,Isopropyl palmitate,-1
ENSMUSG00000002844-P,Methyl aminoacetate,-1
ENSMUSG00000002844-P,Nonanal,-1
ENSMUSG00000002844-P,Phenoxyacetic acid,-1
ENSMUSG00000002844-P,Phosalone,1
ENSMUSG00000002844-P,Propylamine,-1
ENSMUSG00000002844-P,Tartronic acid,-1
ENSMUSG00000002844-P,Triethanolamine,-1
ENSMUSG00000029684-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000029684-P,1-Aminocyclopropanecarboxylic acid,1
ENSMUSG00000029684-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000029684-P,"1,3,5-Benzetriol",1
ENSMUSG00000029684-P,10-Heptadecenoic acid,1
ENSMUSG00000029684-P,3-Indoleacetic acid,1
ENSMUSG00000029684-P,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",-1
ENSMUSG00000029684-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000029684-P,Benzophenone,1
ENSMUSG00000029684-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000029684-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000029684-P,Dinoseb ,1
ENSMUSG00000029684-P,Diphenyl ether,1
ENSMUSG00000029684-P,Indole-3-lactic acid,1
ENSMUSG00000029684-P,Isopropyl palmitate,1
ENSMUSG00000029684-P,"L-Tryptophan, N-acetyl-1",1
ENSMUSG00000029684-P,Levulinic acid,1
ENSMUSG00000029684-P,Niclosamide,1
ENSMUSG00000029684-P,Nonanal,1
ENSMUSG00000029684-P,Phosalone,-1
ENSMUSG00000034863-P,"1,3,5-Benzetriol",-1
ENSMUSG00000034863-P,10-Heptadecenoic acid,-1
ENSMUSG00000034863-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",-1
ENSMUSG00000034863-P,2-Amino-4-methylphenol,-1
ENSMUSG00000034863-P,"2,3,4-Trihydroxybutyric acid tetrakis",-1
ENSMUSG00000034863-P,"3-Hydroxy-2,3-dihydromaltol",-1
ENSMUSG00000034863-P,3-Hydroxyisovaleric acid,-1
ENSMUSG00000034863-P,3-Ureidopropionic acid,-1
ENSMUSG00000034863-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-1
ENSMUSG00000034863-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-1
ENSMUSG00000034863-P,4-(Methoxycarbonyl)phenol,-1
ENSMUSG00000034863-P,4-Hydroxybenzeneacetic acid,-1
ENSMUSG00000034863-P,4-Hydroxyphenyllactic acid,-1
ENSMUSG00000034863-P,5-Hydroxyquinoline,-1
ENSMUSG00000034863-P,Ammeline,-1
ENSMUSG00000034863-P,Arachidonic acid,-1
ENSMUSG00000034863-P,Benzeneacetic acid,-1
ENSMUSG00000034863-P,Benzophenone,-1
ENSMUSG00000034863-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-1
ENSMUSG00000034863-P,"Cyclopentanone, 2,2,4-trimethyl-",-1
ENSMUSG00000034863-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
ENSMUSG00000034863-P,Dinoseb ,-1
ENSMUSG00000034863-P,Indole-3-lactic acid,-1
ENSMUSG00000034863-P,Isopropyl palmitate,-1
ENSMUSG00000034863-P,L-Proline,-1
ENSMUSG00000034863-P,Methyl aminoacetate,-1
ENSMUSG00000034863-P,Methyl-3-methoxy-5-methyl benzoate,-1
ENSMUSG00000034863-P,Neostigmine ,-1
ENSMUSG00000034863-P,Nonanal,-1
ENSMUSG00000034863-P,Phenoxyacetic acid,-1
ENSMUSG00000034863-P,Propylamine,-1
ENSMUSG00000034863-P,Triethanolamine,-1
ENSMUSG00000021215-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000021215-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000021215-P,3-Indoleacetic acid,1
ENSMUSG00000021215-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000028133-P,3-Ureidopropionic acid,-1
ENSMUSG00000028133-P,5-Hydroxyquinoline,-1
ENSMUSG00000028133-P,Ketamine ,-1
ENSMUSG00000031112-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000031112-P,3-Indoleacetic acid,1
ENSMUSG00000031112-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000031112-P,4-Hydroxyphenyllactic acid,1
ENSMUSG00000031112-P,Benzeneacetic acid,1
ENSMUSG00000031112-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000031112-P,"Benzoic acid, pentadecyl ester",1
ENSMUSG00000031112-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000031112-P,Dinoseb ,1
ENSMUSG00000031112-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000031112-P,Phosalone,-1
ENSMUSG00000031112-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-1
ENSMUSG00000028700-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000028700-P,2-Amino-4-methylphenol,1
ENSMUSG00000028700-P,"3-Hydroxy-2,3-dihydromaltol",1
ENSMUSG00000028700-P,4-(Methoxycarbonyl)phenol,1
ENSMUSG00000028700-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000028700-P,Ammeline,1
ENSMUSG00000028700-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000028700-P,Benzophenone,1
ENSMUSG00000028700-P,"Cyclopentanone, 2,2,4-trimethyl-",1
ENSMUSG00000028700-P,Diphenyl ether,1
ENSMUSG00000028700-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000028700-P,Tartronic acid,1
ENSMUSG00000028700-P,Triethanolamine,1
ENSMUSG00000032018-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000032018-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
ENSMUSG00000032018-P,Ammeline,1
ENSMUSG00000032018-P,Ketamine ,1
ENSMUSG00000032018-P,Phosalone,-1
ENSMUSG00000030304-P,"1,3,5-Benzetriol",1
ENSMUSG00000030304-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000030304-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000030304-P,3-Indoleacetic acid,1
ENSMUSG00000030304-P,3-Ureidopropionic acid,1
ENSMUSG00000030304-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000030304-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000030304-P,Butanedioic acid,1
ENSMUSG00000030304-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000030304-P,"D-(-)-Fructofuranose, pentakis",-1
ENSMUSG00000030304-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000030304-P,Dinoseb ,1
ENSMUSG00000030304-P,Glyceric acid,1
ENSMUSG00000030304-P,Isopropyl palmitate,1
ENSMUSG00000030304-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000030304-P,Phosalone,-1
ENSMUSG00000054364-P,1-Aminocyclopropanecarboxylic acid,-1
ENSMUSG00000054364-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",-1
ENSMUSG00000054364-P,"1,3,5-Benzetriol",-1
ENSMUSG00000054364-P,10-Heptadecenoic acid,-1
ENSMUSG00000054364-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",-1
ENSMUSG00000054364-P,2-Amino-4-methylphenol,-1
ENSMUSG00000054364-P,2-Methyl-4-pentenoic acid,-1
ENSMUSG00000054364-P,"2,3,4-Trihydroxybutyric acid tetrakis",-1
ENSMUSG00000054364-P,"3-Hydroxy-2,3-dihydromaltol",-1
ENSMUSG00000054364-P,3-Hydroxyisovaleric acid,-1
ENSMUSG00000054364-P,3-Indoleacetic acid,-1
ENSMUSG00000054364-P,3-Ureidopropionic acid,-1
ENSMUSG00000054364-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-1
ENSMUSG00000054364-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-1
ENSMUSG00000054364-P,4-(Methoxycarbonyl)phenol,-1
ENSMUSG00000054364-P,4-Hydroxybenzeneacetic acid,-1
ENSMUSG00000054364-P,4-Hydroxyphenyllactic acid,-1
ENSMUSG00000054364-P,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",1
ENSMUSG00000054364-P,5-Hydroxyquinoline,-1
ENSMUSG00000054364-P,Acetoacetic acid,-1
ENSMUSG00000054364-P,Ammeline,-1
ENSMUSG00000054364-P,Arachidonic acid,-1
ENSMUSG00000054364-P,Benzeneacetic acid,-1
ENSMUSG00000054364-P,"Benzoic acid, pentadecyl ester",-1
ENSMUSG00000054364-P,Benzophenone,-1
ENSMUSG00000054364-P,Butylmethylamine,-1
ENSMUSG00000054364-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-1
ENSMUSG00000054364-P,"Cyclopentanone, 2,2,4-trimethyl-",-1
ENSMUSG00000054364-P,"D-(-)-Fructofuranose, pentakis",1
ENSMUSG00000054364-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
ENSMUSG00000054364-P,Dinoseb ,-1
ENSMUSG00000054364-P,Diphenyl ether,-1
ENSMUSG00000054364-P,Indole-3-lactic acid,-1
ENSMUSG00000054364-P,Ketamine ,-1
ENSMUSG00000054364-P,"L-Tryptophan, N-acetyl-1",-1
ENSMUSG00000054364-P,Methyl aminoacetate,-1
ENSMUSG00000054364-P,Methyl-3-methoxy-5-methyl benzoate,-1
ENSMUSG00000054364-P,Niclosamide,-1
ENSMUSG00000054364-P,Phenoxyacetic acid,-1
ENSMUSG00000054364-P,Phosalone,1
ENSMUSG00000054364-P,Propylamine,-1
ENSMUSG00000054364-P,Triethanolamine,-1
ENSMUSG00000052566-P,1-(3-Methylphenyl)piperazine,1
ENSMUSG00000052566-P,1-Aminocyclopropanecarboxylic acid,1
ENSMUSG00000052566-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",1
ENSMUSG00000052566-P,"2,3,4-Trihydroxybutyric acid tetrakis",1
ENSMUSG00000052566-P,3-Ureidopropionic acid,1
ENSMUSG00000052566-P,4-Hydroxybenzeneacetic acid,1
ENSMUSG00000052566-P,5-Hydroxyquinoline,1
ENSMUSG00000052566-P,Arachidonic acid,1
ENSMUSG00000052566-P,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-1
ENSMUSG00000052566-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
ENSMUSG00000052566-P,"Cyclopentanone, 2,2,4-trimethyl-",1
ENSMUSG00000052566-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",1
ENSMUSG00000052566-P,Dinoseb ,1
ENSMUSG00000052566-P,Glyceric acid,1
ENSMUSG00000052566-P,Indole-3-lactic acid,1
ENSMUSG00000052566-P,Isopropyl palmitate,1
ENSMUSG00000052566-P,Methyl aminoacetate,1
ENSMUSG00000052566-P,Methyl-3-methoxy-5-methyl benzoate,1
ENSMUSG00000052566-P,Niclosamide,1
ENSMUSG00000052566-P,Phenoxyacetic acid,1
ENSMUSG00000052566-P,Phosalone,-1
ENSMUSG00000052566-P,Propylamine,1
ENSMUSG00000017221-P,1-(3-Methylphenyl)piperazine,-1
ENSMUSG00000017221-P,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",-1
ENSMUSG00000017221-P,"1,3,5-Benzetriol",-1
ENSMUSG00000017221-P,10-Heptadecenoic acid,-1
ENSMUSG00000017221-P,2-Amino-4-methylphenol,-1
ENSMUSG00000017221-P,2-Ethyl-3-hydroxypropionic acid,-1
ENSMUSG00000017221-P,"2,3,4-Trihydroxybutyric acid tetrakis",-1
ENSMUSG00000017221-P,"3-Hydroxy-2,3-dihydromaltol",-1
ENSMUSG00000017221-P,3-Hydroxyisovaleric acid,-1
ENSMUSG00000017221-P,3-Indoleacetic acid,-1
ENSMUSG00000017221-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-1
ENSMUSG00000017221-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-1
ENSMUSG00000017221-P,4-(Methoxycarbonyl)phenol,-1
ENSMUSG00000017221-P,4-Hydroxyphenyllactic acid,-1
ENSMUSG00000017221-P,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",1
ENSMUSG00000017221-P,5-Hydroxyquinoline,-1
ENSMUSG00000017221-P,Ammeline,-1
ENSMUSG00000017221-P,Arachidonic acid,-1
ENSMUSG00000017221-P,Benzeneacetic acid,-1
ENSMUSG00000017221-P,Benzophenone,-1
ENSMUSG00000017221-P,Butylmethylamine,-1
ENSMUSG00000017221-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-1
ENSMUSG00000017221-P,"Cyclopentanone, 2,2,4-trimethyl-",-1
ENSMUSG00000017221-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
ENSMUSG00000017221-P,Dinoseb ,-1
ENSMUSG00000017221-P,Diphenyl ether,-1
ENSMUSG00000017221-P,Indole-3-lactic acid,-1
ENSMUSG00000017221-P,Isopropyl palmitate,-1
ENSMUSG00000017221-P,L-Proline,-1
ENSMUSG00000017221-P,Methyl aminoacetate,-1
ENSMUSG00000017221-P,Methyl-3-methoxy-5-methyl benzoate,-1
ENSMUSG00000017221-P,Neostigmine ,-1
ENSMUSG00000017221-P,Niclosamide,-1
ENSMUSG00000017221-P,Nonanal,-1
ENSMUSG00000017221-P,Phenoxyacetic acid,-1
ENSMUSG00000017221-P,Pimelic acid,-1
ENSMUSG00000017221-P,Propylamine,-1
ENSMUSG00000017221-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",1
ENSMUSG00000017221-P,Tartronic acid,-1
ENSMUSG00000017221-P,Triethanolamine,-1
ENSMUSG00000031808-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",-1
ENSMUSG00000031808-P,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-1
ENSMUSG00000031808-P,"L-Tryptophan, N-acetyl-1",-1
ENSMUSG00000031808-P,Propylamine,-1
ENSMUSG00000033436-P,"1,3,5-Benzetriol",-1
ENSMUSG00000033436-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",-1
ENSMUSG00000033436-P,2-Ethyl-3-hydroxypropionic acid,-1
ENSMUSG00000033436-P,2-Methyl-4-pentenoic acid,-1
ENSMUSG00000033436-P,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",-1
ENSMUSG00000033436-P,"3-Hydroxy-2,3-dihydromaltol",-1
ENSMUSG00000033436-P,3-Indoleacetic acid,-1
ENSMUSG00000033436-P,3-Ureidopropionic acid,-1
ENSMUSG00000033436-P,4-(Methoxycarbonyl)phenol,-1
ENSMUSG00000033436-P,4-Hydroxybenzeneacetic acid,-1
ENSMUSG00000033436-P,4-Hydroxyphenyllactic acid,-1
ENSMUSG00000033436-P,Benzeneacetic acid,-1
ENSMUSG00000033436-P,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
ENSMUSG00000033436-P,Dinoseb ,-1
ENSMUSG00000033436-P,Isopropyl palmitate,-1
ENSMUSG00000033436-P,Ketamine ,-1
ENSMUSG00000033436-P,L-Proline,-1
ENSMUSG00000033436-P,Methyl-3-methoxy-5-methyl benzoate,-1
ENSMUSG00000033436-P,Phosalone,1
ENSMUSG00000033436-P,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",1
ENSMUSG00000033436-P,Tartronic acid,-1
ENSMUSG00000038545-P,Phosalone,1
ENSMUSG00000038545-P,Propylamine,-1
ENSMUSG00000042831-P,Ammeline,-1
ENSMUSG00000030217-P,1-Aminocyclopropanecarboxylic acid,1
ENSMUSG00000030217-P,"1,3,5-Benzetriol",1
ENSMUSG00000030217-P,10-Heptadecenoic acid,1
ENSMUSG00000030217-P,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
ENSMUSG00000030217-P,2-Ethyl-3-hydroxypropionic acid,1
ENSMUSG00000030217-P,3-Indoleacetic acid,1
ENSMUSG00000030217-P,3-Ureidopropionic acid,1
ENSMUSG00000030217-P,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
ENSMUSG00000030217-P,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
ENSMUSG00000030217-P,5-Hydroxyquinoline,1
