plasma_metabolite,feci_metabolite,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,Consistent,Sign,Pooled FDR
2-Hydroxy-5-methoxybenzaldehyde-P,"Azetidine, 1-acetyl-2-methyl-F",0.3165735894464571,0.2322402551095586,16,0.1666666666666667,0.693238811728395,8,0.5,0.6666666666666667,3,0.1207213616021893,0.5486364934163427,27,True,+,0.6837052667075877
2-Hydroxy-5-methoxybenzaldehyde-P,Glycolic acid-F,-0.1835701917212858,0.4961647173769145,16,-0.1666666666666667,0.693238811728395,8,-0.5,0.6666666666666667,3,-0.1589485855382466,0.4284228392598127,27,True,-,0.5973701643917179
2-Hydroxy-5-methoxybenzaldehyde-P,L-Proline-F,0.365391012118107,0.1640165529800483,16,0.0476190476190476,0.9108491685195836,8,0.5,0.6666666666666667,3,0.6708440220678624,0.000128321118064,27,True,+,0.009093689900135466
2-Hydroxy-5-methoxybenzaldehyde-P,L-Rhamnose-F,0.5632940157253975,0.02307949009354,16,0.261904761904762,0.530922861565801,8,0.5,0.6666666666666667,3,0.4785269435771636,0.0115713156007063,27,True,+,0.09030817878455626
2-Hydroxy-5-methoxybenzaldehyde-P,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate-F",0.4511913307531281,0.0794005386151611,16,0.4523809523809524,0.260404767436885,8,0.5,0.6666666666666667,3,0.3224330037729361,0.1009471976386427,27,True,+,0.290652280553999
2-Hydroxy-5-methoxybenzaldehyde-P,N-(2-hydroxyethyl)-succinimide-F,0.2869872726757602,0.2811646190062917,16,0.2380952380952381,0.5701563208157683,8,1.0,0.0,3,0.4526287000831455,0.0177560845223333,27,True,+,0.11302226255832515
2-Hydroxy-5-methoxybenzaldehyde-P,Niacin-F,-0.192452620352961,0.4751753627928328,16,-0.119047619047619,0.7788857260523797,8,-1.0,0.0,3,-0.3166744896492759,0.1075380340203878,27,True,-,0.3019356379844146
2-Hydroxy-5-methoxybenzaldehyde-P,Phenol-F,0.3227282402841961,0.222786479935754,16,0.3095238095238095,0.4556448907375822,8,1.0,0.0,3,0.2460646372274779,0.2160058830066855,27,True,+,0.41744167086120954
2-Hydroxy-5-methoxybenzaldehyde-P,phenoxyethanol-F,0.1943628735099427,0.4707187675367482,16,0.7380952380952381,0.0365527610528608,8,1.0,0.0,3,0.1776758742110916,0.3752786031813145,27,True,+,0.5598893406059471
2-Naphthol-P,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",-0.1033217366463444,0.703363699103237,16,-0.5714285714285715,0.1389599571607066,8,-0.5,0.6666666666666667,3,-0.2016191209631406,0.3132261677227089,27,True,-,0.5095017846813152
2-Naphthol-P,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",-0.2169756469573233,0.419559793551864,16,-0.4285714285714286,0.2894032248467901,8,-0.5,0.6666666666666667,3,-0.1441882198403066,0.4730443238174999,27,True,-,0.6321132824864895
2-Naphthol-P,"2,5-Dimethoxybenzhydrazide-F",0.0369277830024439,0.8919997010170492,16,0.2857142857142857,0.4927262450169573,8,0.5,0.6666666666666667,3,0.308279923121786,0.1177114058052267,27,True,+,0.3161362844198925
2-Naphthol-P,3-Pyridylcarbinol-F,0.5771257004102954,0.0192455061205267,16,0.3333333333333334,0.4197530864197531,8,0.5,0.6666666666666667,3,0.0925615055330782,0.6460955027380093,27,True,+,0.7576387417655862
2-Naphthol-P,4-Methyl-5-thiazoleethanol-F,-0.5480082997562686,0.027972917094247,16,-0.2380952380952381,0.5701563208157683,8,-1.0,0.0,3,-0.4338528154934947,0.023760826923987,27,True,-,0.12978661060115815
2-Naphthol-P,9-Octadecenoic acid-F,-0.4398553931515807,0.0882153783947127,16,-0.2380952380952381,0.5701563208157683,8,-1.0,0.0,3,-0.5425387255008148,0.003458358744062,27,True,-,0.048371517696551396
2-Naphthol-P,Butyl Succinate-F,0.1653147786341511,0.540635048164209,16,0.0476190476190476,0.9108491685195836,8,0.8660254037844387,0.3333333333333332,3,0.0824931409741151,0.682493887628828,27,True,+,0.7843145973507505
2-Naphthol-P,D-(+)-Talofuranose-F,-0.0132940018808798,0.9610275580476952,16,-0.6666666666666669,0.0709876543209875,8,-0.5,0.6666666666666667,3,-0.1866789227229051,0.351158543667312,27,True,-,0.5403201796271214
2-Naphthol-P,DL-Phenylalanine-F,0.7333857704285374,0.0012251574699729,16,0.119047619047619,0.7788857260523797,8,0.5,0.6666666666666667,3,0.1654445771758643,0.4095405028284266,27,True,+,0.5820074258109859
2-Naphthol-P,Hydracrylic acid-F,-0.0088626679205865,0.9740132702425232,16,-0.8095238095238096,0.01490266768623,8,-0.5,0.6666666666666667,3,-0.2248701916924029,0.2594519260930782,27,True,-,0.46004570047863574
2-Naphthol-P,L-5-Oxoproline-F,0.0590409923693396,0.8280561887678477,16,0.5714285714285715,0.1389599571607066,8,0.5,0.6666666666666667,3,0.1649610989698423,0.4109296359329066,27,True,+,0.5828128125372645
2-Naphthol-P,L-Glutamic acid-F,0.2081194981019224,0.4392399959934145,16,0.5000000000000001,0.2070312499999999,8,0.5,0.6666666666666667,3,0.1151672857622788,0.5673091850202545,27,True,+,0.6989297744750074
2-Naphthol-P,L-Isoleucine-F,0.6671632137735384,0.0047532584001043,16,0.1473085848420709,0.727766103618572,8,0.5,0.6666666666666667,3,0.0382146132681137,0.8499033740885097,27,True,+,0.8925076975487553
2-Naphthol-P,L-Valine-F,0.6583070649181375,0.0055613726168395,16,0.5952380952380953,0.1195298061387925,8,0.5,0.6666666666666667,3,0.3033451319945434,0.1240131754870808,27,True,+,0.3238968195153977
2-Naphthol-P,Methylsuccinic acid-F,-0.1992633492465214,0.4593804641854442,16,-0.0476190476190476,0.9108491685195836,8,-0.5,0.6666666666666667,3,-0.135023714341982,0.5019082725136073,27,True,-,0.652610346701483
2-Naphthol-P,Oxalic acid-F,0.3485982715430711,0.1857518518976794,16,0.4523809523809524,0.260404767436885,8,1.0,0.0,3,0.5389551876975527,0.0037234814459313,27,True,+,0.049998818101093266
2-Naphthol-P,Phenol-F,0.6211253101011076,0.0102286799079602,16,0.5000000000000001,0.2070312499999999,8,0.5,0.6666666666666667,3,0.5015277441074448,0.0076945970089939,27,True,+,0.07143542900052853
2-Naphthol-P,phenoxyethanol-F,0.2294597223702358,0.3926188188340199,16,0.7857142857142858,0.0208151272535252,8,0.5,0.6666666666666667,3,0.5016047743132211,0.0076837333380513,27,True,+,0.07143542900052853
2-Naphthol-P,Phenylalanine-F,0.7934865238093318,0.0002439303570858,16,0.3571428571428572,0.3851206435562563,8,0.5,0.6666666666666667,3,0.1470273591984517,0.464279859894575,27,True,+,0.6247208747695358
2-Naphthol-P,Sedoheptulose anhydride-F,-0.0760712329850345,0.7794718493827414,16,-0.5952380952380953,0.1195298061387925,8,-0.5,0.6666666666666667,3,-0.187442748102295,0.3491555984505348,27,True,-,0.5390243029349212
2-Naphthol-P,Tyrosine-F,0.7985294217953192,0.0002081446314181,16,0.380952380952381,0.3518125531175647,8,0.5,0.6666666666666667,3,0.1136398681792247,0.5724939179551878,27,True,+,0.7011071829335997
2-Naphthol-P,Uridine-F,-0.3422033541389703,0.1945028335897017,16,-0.4523809523809524,0.260404767436885,8,-0.5,0.6666666666666667,3,-0.4230710910437876,0.0278959265582715,27,True,-,0.14186087259696747
2-Pyrrolidinone-P,"1,5-Anhydroglucitol-F",-0.0766962486145812,0.7777021546263205,16,-0.7545045450053531,0.030512759033309,8,-1.0,0.0,3,-0.0540705723483649,0.7888069826682225,27,True,-,0.8486860552391907
2-Pyrrolidinone-P,"1-Propanamine, N,N-diethyl--F",-0.2387625584161308,0.3731660000822261,16,-0.5988131309566295,0.1167535440579677,8,-1.0,0.0,3,-0.084606002346846,0.6747945748341653,27,True,-,0.7784119729231879
2-Pyrrolidinone-P,"2-Allyl-1,4-dimethoxybenzene-F",-0.0671092175377585,0.8049551174427455,16,-0.6107893935757621,0.1077212366928708,8,-1.0,0.0,3,-0.5885138849103113,0.0012421239134569,27,True,-,0.028395219785046985
2-Pyrrolidinone-P,2-Butenedioic acid-F,0.1896679483307618,0.4817085898238783,16,0.0958101009530607,0.8214524032504529,8,1.0,0.0,3,0.2421326113624811,0.2236683087497864,27,True,+,0.42419163639790003
2-Pyrrolidinone-P,3-Hexenedioic acid-F,-0.2315636737017164,0.3881723297390161,16,-0.0598813130956629,0.8879906501125185,8,-0.5,0.6666666666666667,3,-0.4295097441909669,0.0253620156869386,27,True,-,0.13412847102097378
2-Pyrrolidinone-P,4-Coumaric acid-F,0.2977162765435706,0.2627568150171629,16,0.1197626261913258,0.7775830437712571,8,1.0,0.0,3,0.6188150207751263,0.0005796716213,27,True,+,0.01987712688522258
2-Pyrrolidinone-P,9H-Purin-6-ol-F,-0.0627306443895516,0.8174743732810605,16,-0.2634777776209169,0.5283664705769091,8,-1.0,0.0,3,-0.0765352922981722,0.7043698695867558,27,True,-,0.7983335927504323
2-Pyrrolidinone-P,Ethanolamine-F,0.0545321892678817,0.8410248731841317,16,0.0958101009530607,0.8214524032504529,8,0.5,0.6666666666666667,3,0.5235187293230831,0.0050726580701094,27,True,+,0.056682585067595215
2-Pyrrolidinone-P,Glycolic acid-F,-0.3237466648250112,0.22124609635887,16,-0.4910267673844362,0.2166082041402139,8,-0.5,0.6666666666666667,3,-0.1864976520829198,0.3516348827854547,27,True,-,0.5405426966927737
2-Pyrrolidinone-P,"Pentitol, 3-desoxy-F",-0.2013276526132757,0.4546453043772585,16,-0.5748606057183643,0.1360582623880914,8,-0.5,0.6666666666666667,3,-0.5008401320064654,0.007792144986151,27,True,-,0.07202652278503055
2-Pyrrolidinone-P,Pipecolic acid-F,0.1017700222001174,0.7076346075832401,16,0.2155727271443865,0.6081490663684048,8,0.5,0.6666666666666667,3,0.4701390443171394,0.0133391292893884,27,True,+,0.09645914581374061
2-Pyrrolidinone-P,Syringic acid-F,0.0456891315487657,0.8665689214761232,16,0.2515015150017844,0.5479426035598269,8,1.0,0.0,3,0.463042236670825,0.0150044995708541,27,True,+,0.10191554660586523
2-Pyrrolidinone-P,Urea-F,-0.3244841287539975,0.2201349109905243,16,-0.6746987951807228,0.0664288149615825,8,-0.5,0.6666666666666667,3,-0.2230369795515599,0.2634586238821374,27,True,-,0.4648240949157047
"2,4-Diamino-6,7-dimethylpteridine-P","1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",-0.4326711988133662,0.0941516585218115,16,-0.3571428571428572,0.3851206435562563,8,-0.5,0.6666666666666667,3,-0.4475652624271213,0.019236651306333,27,True,-,0.1178591373984552
"2,4-Diamino-6,7-dimethylpteridine-P","2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",0.2752024291772091,0.3022553591884895,16,0.0598813130956629,0.8879906501125185,8,1.0,0.0,3,0.1056488598868999,0.5999566700179642,27,True,+,0.7243088475060714
"2,4-Diamino-6,7-dimethylpteridine-P",2-Aminoadipic acid-F,-0.0044215288595579,0.9870338554504998,16,-0.0952380952380952,0.8225054302036114,8,-0.5,0.6666666666666667,3,-0.23789894082562,0.232120185170038,27,True,-,0.43326383992230094
"2,4-Diamino-6,7-dimethylpteridine-P",4-Methyl-5-thiazoleethanol-F,-0.3164092100165774,0.232496157831228,16,-0.0714285714285714,0.8665262706759088,8,-0.5,0.6666666666666667,3,-0.2714089483613307,0.1708693173907086,27,True,-,0.37253732354129876
"2,4-Diamino-6,7-dimethylpteridine-P",9H-Purin-6-ol-F,-0.592047770207087,0.0156828783180047,16,-0.0714285714285714,0.8665262706759088,8,-1.0,0.0,3,-0.3093129915185827,0.1164225755881844,27,True,-,0.31611033933650073
"2,4-Diamino-6,7-dimethylpteridine-P",9-Octadecenoic acid-F,-0.3323529411764706,0.2084998279822084,16,-0.3333333333333334,0.4197530864197531,8,-0.5,0.6666666666666667,3,-0.4749694749694749,0.012295655098631,27,True,-,0.09403080122190469
"2,4-Diamino-6,7-dimethylpteridine-P","Hexadecanoic acid, methyl ester-F",0.088300244655789,0.7450403518336162,16,0.2142857142857143,0.6103444156452669,8,0.5,0.6666666666666667,3,0.2448481176443051,0.2183573324986876,27,True,+,0.417910280633822
"2,4-Diamino-6,7-dimethylpteridine-P",Hydracrylic acid-F,-0.0250184026524735,0.926722363011618,16,-0.2857142857142857,0.4927262450169573,8,-1.0,0.0,3,-0.1630285471596745,0.4165084120309806,27,True,-,0.5883700225766544
"2,4-Diamino-6,7-dimethylpteridine-P",L-Leucine-F,0.3443709541575772,0.1915071140717467,16,0.0952380952380952,0.8225054302036114,8,1.0,0.0,3,0.0592275995299191,0.7691777197981625,27,True,+,0.8390032948931418
"2,4-Diamino-6,7-dimethylpteridine-P","Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate-F",0.6794117647058824,0.0037934326691597,16,0.6428571428571429,0.0855588910126731,8,0.5,0.6666666666666667,3,0.6166056166056165,0.0006144057202012,27,True,+,0.02032589482120882
"2,4-Diamino-6,7-dimethylpteridine-P",N-(2-hydroxyethyl)-succinimide-F,0.2970588235294117,0.2638630146135225,16,0.2857142857142857,0.4927262450169573,8,1.0,0.0,3,0.1361416361416361,0.498341175522512,27,True,+,0.6507821493617079
"2,4-Diamino-6,7-dimethylpteridine-P",Niacin-F,-0.2575423802460513,0.3355560035450888,16,-0.0476190476190476,0.9108491685195836,8,-1.0,0.0,3,-0.0778507107223164,0.6995194177707161,27,True,-,0.794857446381904
"2,4-Diamino-6,7-dimethylpteridine-P",Oxalic acid-F,0.2972774903411564,0.2634947800919945,16,0.5000000000000001,0.2070312499999999,8,0.5,0.6666666666666667,3,0.430468635758691,0.0250011697855094,27,True,+,0.13412847102097378
"2,4-Diamino-6,7-dimethylpteridine-P",phenoxyethanol-F,0.3185854569058308,0.2291225992051831,16,0.6428571428571429,0.0855588910126731,8,1.0,0.0,3,0.373854681850323,0.0547316177582153,27,True,+,0.20824375245161808
"2,4-Diamino-6,7-dimethylpteridine-P",Pimelic acid-F,0.3529411764705882,0.1799586578849818,16,0.0952380952380952,0.8225054302036114,8,0.5,0.6666666666666667,3,0.0549450549450549,0.7854691986538496,27,True,+,0.845951122764987
"2,4-Diamino-6,7-dimethylpteridine-P",Uridine-F,-0.241531926154135,0.3674794156274329,16,-0.2857142857142857,0.4927262450169573,8,-1.0,0.0,3,-0.2934351281829793,0.1374083881010217,27,True,-,0.33889818225379603
"2,4-Diamino-6,7-dimethylpteridine-P",Vanillin-F,-0.0411764705882353,0.8796536149318311,16,-0.0476190476190476,0.9108491685195836,8,-0.8660254037844387,0.3333333333333332,3,-0.2711036514565373,0.1713700223794453,27,True,-,0.37253732354129876
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P","1-Propanamine, N,N-diethyl--F",0.2051674484834554,0.4459028782048179,16,0.4311454542887731,0.2861957348053604,8,0.8660254037844387,0.3333333333333332,3,0.1286478963437438,0.5224920133411269,27,True,+,0.6663575407097996
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P","2,5-Dimethoxyphenol-F",0.2673571489376944,0.3167989824122075,16,0.2994065654783147,0.4712605287015583,8,0.8660254037844387,0.3333333333333332,3,0.1369193729541635,0.4958670377219356,27,True,+,0.649233329517234
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",3-Pyridylcarbinol-F,0.1195580095479128,0.6591936574177695,16,0.4910267673844362,0.2166082041402139,8,0.8660254037844387,0.3333333333333332,3,0.5839575532372787,0.001384096170866,27,True,+,0.03130413254533102
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",4-Hydroxybenzeneacetic acid-F,0.5509625223964641,0.0269704139812542,16,0.5149792926227014,0.1915493134158659,8,0.8660254037844387,0.3333333333333332,3,0.3407703143836882,0.0819641514989852,27,True,+,0.2608619552198242
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",4-Pyridinol-F,0.3158693091759673,0.2333379143417554,16,0.0598813130956629,0.8879906501125185,8,0.8660254037844387,0.3333333333333332,3,0.138426358773672,0.4910905840760069,27,True,+,0.6468281835512469
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P","Erythrono-1,4-lactone-F",0.1328422328310143,0.6238163965423604,16,0.180722891566265,0.6684504697048896,8,0.8660254037844387,0.3333333333333332,3,0.2778118527128006,0.1606040695028788,27,True,+,0.36100237716755595
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",L-Valine-F,0.0118081984738679,0.965380729050851,16,0.3952166664313755,0.3325171079338276,8,0.8660254037844387,0.3333333333333332,3,0.3789154191597204,0.0512812766144479,27,True,+,0.20152309442202632
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",N-(2-hydroxyethyl)-succinimide-F,-0.366054152689906,0.1631948564093794,16,-0.3712641411931102,0.3652020580197782,8,-0.8660254037844387,0.3333333333333332,3,-0.0348357724066194,0.8630454503181108,27,True,-,0.9003330943417854
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",Pentanedioic acid-F,0.0066470009404399,0.980508613195916,16,0.6347419188140273,0.0908904363891587,8,0.8660254037844387,0.3333333333333332,3,0.4240527454774596,0.0274968902050744,27,True,+,0.140863586930092
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",Sedoheptulose anhydride-F,-0.2053184734935885,0.4455607741930684,16,-0.5389318178609666,0.1681180352795147,8,-0.8660254037844387,0.3333333333333332,3,-0.2191321214467305,0.2721260208666461,27,True,-,0.4737766663599884
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",Syringaldehyde-F,0.3119002493448066,0.2395848838477969,16,0.3113828280974473,0.4527987574263371,8,0.8660254037844387,0.3333333333333332,3,0.4710378878020956,0.0131395907113119,27,True,+,0.09614933783352422
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",Tricine-F,0.3333341527358004,0.2070773050456507,16,0.3952166664313755,0.3325171079338276,8,0.8660254037844387,0.3333333333333332,3,0.48891959866285,0.0096556478189718,27,True,+,0.08244139463106043
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P",Tyrosine-F,0.1003696870278774,0.7114958928687836,16,0.0239525252382651,0.9551061898789128,8,0.8660254037844387,0.3333333333333332,3,0.5708177443470627,0.0018747867655199,27,True,+,0.03527253684509122
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol-P","Xylonic acid, delta-lactone-F",0.1639593565308512,0.5440057822818984,16,0.143715151429591,0.7342214747617433,8,0.8660254037844387,0.3333333333333332,3,0.2808680887162417,0.1558616814650644,27,True,+,0.3553739183533267
"2,5-Dimethoxy-4-methylamphetamine-P",N-Acetylglucosamine-F,-0.1477313440312453,0.5850646694307324,16,-0.1916202019061214,0.6494102011224531,8,-0.8660254037844387,0.3333333333333332,3,-0.0206032671182128,0.918754738043228,27,True,-,0.9413361797975436
"2,5-Dimethoxy-4-methylamphetamine-P","2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",0.1463159653356783,0.5887053607167734,16,0.36144578313253,0.3790012523488452,8,0.8660254037844387,0.3333333333333332,3,0.372202486194249,0.0558965404207249,27,True,+,0.2101268952341431
"2,5-Dimethoxy-4-methylamphetamine-P",2'-Desoxyuridine-F,-0.1630813363637248,0.5461942287378997,16,-0.3012048192771084,0.4684695298281035,8,-0.8660254037844387,0.3333333333333332,3,-0.1224269334754637,0.5429601573668678,27,True,-,0.6790195850364475
"2,5-Dimethoxy-4-methylamphetamine-P",4-Methylvaleric acid-F,0.4324078676743615,0.0943745076698684,16,0.203596464525254,0.6286746732890387,8,0.8660254037844387,0.3333333333333332,3,0.5476913443544301,0.0031054700429338,27,True,+,0.04663322934026726
"2,5-Dimethoxy-4-methylamphetamine-P",Anthranilic acid-F,0.1478400899745916,0.5847853338956862,16,0.5748606057183643,0.1360582623880914,8,0.8660254037844387,0.3333333333333332,3,0.6086580622309926,0.0007548068794691,27,True,+,0.02139625901001742
"2,5-Dimethoxy-4-methylamphetamine-P",Arachidic acid-F,0.2072809508922109,0.4411274435154261,16,0.2155727271443865,0.6081490663684048,8,0.8660254037844387,0.3333333333333332,3,0.3318555074013345,0.090820718971838,27,True,+,0.27544200932115204
"2,5-Dimethoxy-4-methylamphetamine-P","beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F",-0.0137070319204248,0.9598176231675186,16,-0.3113828280974473,0.4527987574263371,8,-0.8660254037844387,0.3333333333333332,3,-0.0464342288783602,0.818102582747444,27,True,-,0.870491043380811
"2,5-Dimethoxy-4-methylamphetamine-P",Butanedioic acid-F,0.1181196595157819,0.6630667408965205,16,0.203596464525254,0.6286746732890387,8,0.8660254037844387,0.3333333333333332,3,0.2683446989876408,0.1759416652949834,27,True,+,0.37593163861018564
"2,5-Dimethoxy-4-methylamphetamine-P",Glyceric acid-F,0.3947482814785488,0.1302423642530792,16,0.1317388888104584,0.7558326362593347,8,0.8660254037844387,0.3333333333333332,3,0.581285365142282,0.0014737175801001,27,True,+,0.031519112438449806
"2,5-Dimethoxy-4-methylamphetamine-P",L-Glutamic acid-F,-0.1477313440312453,0.5850646694307324,16,-0.0838338383339281,0.8435464923328297,8,-0.8660254037844387,0.3333333333333332,3,-0.1583683965056658,0.4301320948946938,27,True,-,0.5980777199124389
"2,5-Dimethoxy-4-methylamphetamine-P",Monomethyl succinate-F,0.2568150016568937,0.3369708328348608,16,0.0718575757147955,0.8657301238340008,8,0.8660254037844387,0.3333333333333332,3,0.5309995676815609,0.0043745710344398,27,True,+,0.05290431892371284
"2,5-Dimethoxy-4-methylamphetamine-P",N-(2-hydroxyethyl)-succinimide-F,0.243680567474219,0.3631006630272441,16,0.1556914140487236,0.7127617079991629,8,0.8660254037844387,0.3333333333333332,3,0.5722788075670758,0.0018137080277989,27,True,+,0.03442806488482555
"2,5-Dimethoxy-4-methylamphetamine-P",Pantothenic acid-F,-0.1265023450298052,0.6406099001375942,16,-0.1796439392869888,0.6703442772469387,8,-0.8660254037844387,0.3333333333333332,3,-0.1771536350909812,0.3767065338326482,27,True,-,0.5600546090407063
"2,5-Dimethoxy-4-methylamphetamine-P",Pentadecanoic acid-F,0.2088132602491516,0.4376815579208316,16,0.0838338383339281,0.8435464923328297,8,0.8660254037844387,0.3333333333333332,3,0.0614047914449733,0.7609313988279127,27,True,+,0.8351781899370896
"2,5-Dimethoxy-4-methylamphetamine-P",Phenol-F,0.1646054610026381,0.5423978589672473,16,0.2155727271443865,0.6081490663684048,8,0.8660254037844387,0.3333333333333332,3,0.3902916023098179,0.0441485244940687,27,True,+,0.18659992658924462
"2,5-Dimethoxy-4-methylamphetamine-P",phenoxyethanol-F,0.1222002262753134,0.6521000565353967,16,0.0479050504765303,0.9103153570041668,8,0.8660254037844387,0.3333333333333332,3,0.2446209892504206,0.2187982606977678,27,True,+,0.4179380972537775
"2,5-Dimethoxy-4-methylamphetamine-P",Pimelic acid-F,0.278709649048638,0.2958835644664656,16,0.2275489897635191,0.5878445645010817,8,0.8660254037844387,0.3333333333333332,3,0.5578257694393743,0.0025004037359931,27,True,+,0.04148003051268967
"2,5-Dimethoxy-4-methylamphetamine-P",Propanedioic acid-F,0.0213377449447864,0.93748150464737,16,0.1077863635721932,0.7994604266184202,8,0.8660254037844387,0.3333333333333332,3,0.6009691023746133,0.000916418563763,27,True,+,0.02348656298702
"2,5-Dimethoxy-4-methylamphetamine-P",Stearic acid-F,0.288484737143594,0.2785499372895226,16,0.0479050504765303,0.9103153570041668,8,0.8660254037844387,0.3333333333333332,3,0.7057544868850599,3.9156297070032394e-05,27,True,+,0.0038710499574246826
"2,5-Dimethoxy-4-methylamphetamine-P",Syringic acid-F,0.0533051241349854,0.8445610673075288,16,0.0598813130956629,0.8879906501125185,8,0.8660254037844387,0.3333333333333332,3,0.6310134944264587,0.0004170457851166,27,True,+,0.01612071525741621
"2,5-Dimethoxy-4-methylamphetamine-P",Thymidine-F,-0.3596934147835425,0.1711905249226948,16,-0.143715151429591,0.7342214747617433,8,-0.8660254037844387,0.3333333333333332,3,-0.136555927049298,0.4970224661196463,27,True,-,0.6498256840323939
"2,5-Dimethoxybenzhydrazide-P",2'-Desoxyuridine-F,-0.1481208950454004,0.5840642852139719,16,-0.407192929050508,0.3167091849161282,8,-1.0,0.0,3,-0.0948381185094685,0.6379706948818524,27,True,-,0.7525450050898269
"2,5-Dimethoxybenzhydrazide-P",2-Ethylhexanoic acid-F,-0.4447722054789559,0.0843101512675355,16,-0.5476190476190477,0.1600256425388966,8,-0.5,0.6666666666666667,3,-0.1200000055940799,0.5510454914153098,27,True,-,0.6839771941491052
"2,5-Dimethoxybenzhydrazide-P",2-Hydroxy-5-methoxybenzaldehyde-F,0.3721445373031204,0.1557769538652132,16,0.4523809523809524,0.260404767436885,8,1.0,0.0,3,0.2401893446843585,0.2275217213621656,27,True,+,0.4296279783876524
"2,5-Dimethoxybenzhydrazide-P",4-Hydroxybenzeneacetic acid-F,-0.1724392509483766,0.5230718041843968,16,-0.0952380952380952,0.8225054302036114,8,-1.0,0.0,3,-0.0552756152420456,0.7842084539674482,27,True,-,0.8458698318321469
"2,5-Dimethoxybenzhydrazide-P",4-Methylvaleric acid-F,0.0575221238938053,0.8324204313164386,16,0.4285714285714286,0.2894032248467901,8,1.0,0.0,3,0.4419670128283445,0.0209898603866776,27,True,+,0.12408605883527696
"2,5-Dimethoxybenzhydrazide-P",Anthranilic acid-F,0.2063375652373737,0.4432557891171509,16,0.380952380952381,0.3518125531175647,8,1.0,0.0,3,0.7894335105010386,9.848163595429484e-07,27,True,+,0.00041874391607766166
"2,5-Dimethoxybenzhydrazide-P",Arachidic acid-F,0.1974945267272005,0.4634572597943093,16,0.119047619047619,0.7788857260523797,8,1.0,0.0,3,0.2794319776048164,0.1580775293984709,27,True,+,0.3563868796406671
"2,5-Dimethoxybenzhydrazide-P",Glyceric acid-F,0.5033162752040223,0.0468722248505268,16,0.380952380952381,0.3518125531175647,8,1.0,0.0,3,0.5742861572523029,0.0017325919298067,27,True,+,0.03348627675244586
"2,5-Dimethoxybenzhydrazide-P",Isopropyl myristate-F,0.0353982300884955,0.8964502073507338,16,0.1428571428571428,0.735764859879812,8,1.0,0.0,3,0.1997556505803298,0.3178136739103088,27,True,+,0.5122607056355698
"2,5-Dimethoxybenzhydrazide-P",L-Leucine-F,0.0117907180135642,0.9654319497404336,16,0.5952380952380953,0.1195298061387925,8,1.0,0.0,3,0.3548633420511438,0.0693239038937403,27,True,+,0.2380979316285814
"2,5-Dimethoxybenzhydrazide-P",Myristic acid-F,0.2048637254856781,0.4465912779662708,16,0.0238095238095238,0.9553740118158808,8,1.0,0.0,3,0.5338219637740099,0.0041333158943683,27,True,+,0.051996624801343226
"2,5-Dimethoxybenzhydrazide-P",Pentadecanoic acid-F,0.269231947553205,0.3132870324925889,16,0.2142857142857143,0.6103444156452669,8,0.5,0.6666666666666667,3,0.2084352467620475,0.2967968625107107,27,True,+,0.4964517149471053
"2,5-Dimethoxybenzhydrazide-P","Pentitol, 3-desoxy-F",-0.1444362956661616,0.5935546174173749,16,-0.8095238095238096,0.01490266768623,8,-0.5,0.6666666666666667,3,-0.2608031790978286,0.188871686300189,27,True,-,0.38909031499438157
"2,5-Dimethoxybenzhydrazide-P",Pimelic acid-F,0.2621505052160733,0.3266718730625408,16,0.4285714285714286,0.2894032248467901,8,0.5,0.6666666666666667,3,0.5172519325098511,0.0057280434327031,27,True,+,0.06150414312084238
