node,node_dir
ENSMUSG00000015839-P,-1.0
ENSMUSG00000072662-P,-1.0
ENSMUSG00000024976-P,-1.0
Decanoic acid,1.0
Decanoic acid,1.0
ENSMUSG00000037716-P,1.0
Dehydronorketamine,-1.0
Dehydronorketamine,-1.0
Deoxycholic Acid,-1.0
Deoxycholic Acid,-1.0
ENSMUSG00000057738-P,1.0
Desmosterol,-1.0
Desmosterol,-1.0
Dihydrouracil,-1.0
Dihydrouracil,-1.0
Dinoseb ,-1.0
Dinoseb ,-1.0
ENSMUSG00000022781-P,-1.0
ENSMUSG00000021686-P,-1.0
DL-Glyceraldehyde,-1.0
DL-Glyceraldehyde,-1.0
ENSMUSG00000055447-P,-1.0
ENSMUSG00000052534-P,-1.0
ENSMUSG00000037646-P,-1.0
ENSMUSG00000031027-P,1.0
Doconexent,1.0
Doconexent,1.0
ENSMUSG00000040158-P,1.0
"Dodecanamide, N-(2-hydroxyethyl)-",1.0
"Dodecanamide, N-(2-hydroxyethyl)-",1.0
"Dodecane, 4,6-dimethyl-",-1.0
"Dodecane, 4,6-dimethyl-",-1.0
ENSMUSG00000016018-P,1.0
"Dodecanoic acid, 1-methylethyl ester",-1.0
"Dodecanoic acid, 1-methylethyl ester",-1.0
ENSMUSG00000014603-P,-1.0
ENSMUSG00000008690-P,1.0
Dodecylcyclohexane,-1.0
Dodecylcyclohexane,-1.0
ENSMUSG00000030256-P,-1.0
ENSMUSG00000046157-P,1.0
Dopamine,1.0
Dopamine,1.0
ENSMUSG00000067148-P,1.0
ENSMUSG00000039813-P,1.0
Erythritol,-1.0
Erythritol,-1.0
"Erythrono-1,4-lactone, (Z)-",-1.0
"Erythrono-1,4-lactone, (Z)-",-1.0
ENSMUSG00000085890-P,1.0
Ethanolamine,-1.0
Ethanolamine,-1.0
ENSMUSG00000025505-P,-1.0
"Ethanone, 1-(2,5-dimethoxyphenyl)-",-1.0
"Ethanone, 1-(2,5-dimethoxyphenyl)-",-1.0
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",-1.0
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",-1.0
ENSMUSG00000049295-P,1.0
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,-1.0
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,-1.0
"Furan, 2-pentyl-",-1.0
"Furan, 2-pentyl-",-1.0
ENSMUSG00000058420-P,1.0
Galactopyranose,1.0
Galactopyranose,1.0
Glucopyranose,-1.0
Glucopyranose,-1.0
Glyceric acid,-1.0
Glyceric acid,-1.0
Glycine,-1.0
Glycine,-1.0
"Glycine, N-(1-oxobutyl)-",-1.0
"Glycine, N-(1-oxobutyl)-",-1.0
ENSMUSG00000049744-P,1.0
"Glycine, N-(N-DL-leucylglycyl)-",-1.0
"Glycine, N-(N-DL-leucylglycyl)-",-1.0
ENSMUSG00000033021-P,-1.0
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",-1.0
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",-1.0
ENSMUSG00000035505-P,1.0
Glycolic acid,-1.0
Glycolic acid,-1.0
ENSMUSG00000104682-P,-1.0
Glyoxime,-1.0
Glyoxime,-1.0
Guanabenz,-1.0
Guanabenz,-1.0
ENSMUSG00000030058-P,1.0
ENSMUSG00000031864-P,-1.0
Heptadecanoic acid,-1.0
Heptadecanoic acid,-1.0
ENSMUSG00000026509-P,-1.0
ENSMUSG00000003190-P,-1.0
ENSMUSG00000102664-P,1.0
Hexanoic acid,-1.0
Hexanoic acid,-1.0
ENSMUSG00000033948-P,1.0
ENSMUSG00000028030-P,1.0
Hydantoic acid,-1.0
Hydantoic acid,-1.0
Hydracrylic acid,-1.0
Hydracrylic acid,-1.0
ENSMUSG00000056054-P,1.0
ENSMUSG00000019907-P,-1.0
Hydroquinidine,-1.0
Hydroquinidine,-1.0
Hydroquinone,1.0
Hydroquinone,1.0
Indole-3-lactic acid,-1.0
Indole-3-lactic acid,-1.0
Indole-5-carboxylic acid,-1.0
Indole-5-carboxylic acid,-1.0
ENSMUSG00000008140-P,1.0
ENSMUSG00000105729-P,-1.0
ENSMUSG00000024170-P,1.0
"Inosose-2, 1,3,4,5,6-pentakis-",-1.0
"Inosose-2, 1,3,4,5,6-pentakis-",-1.0
Isofucosterol,-1.0
Isofucosterol,-1.0
ENSMUSG00000039253-P,-1.0
Isonicotinic Acid,1.0
Isonicotinic Acid,1.0
ENSMUSG00000024098-P,1.0
ENSMUSG00000068284-P,-1.0
Isopropyl palmitate,-1.0
Isopropyl palmitate,-1.0
ENSMUSG00000096971-P,-1.0
ENSMUSG00000024576-P,-1.0
ENSMUSG00000042686-P,-1.0
ENSMUSG00000051285-P,-1.0
L-5-Oxoproline,-1.0
L-5-Oxoproline,-1.0
ENSMUSG00000044296-P,1.0
L-Alanine,1.0
L-Alanine,1.0
L-Asparagine,-1.0
L-Asparagine,-1.0
L-Aspartic acid,-1.0
L-Aspartic acid,-1.0
L-Cysteine,1.0
L-Cysteine,1.0
L-Glutamine,1.0
L-Glutamine,1.0
ENSMUSG00000098113-P,1.0
L-Hydroxyproline,-1.0
L-Hydroxyproline,-1.0
ENSMUSG00000033453-P,1.0
L-Isoleucine,-1.0
L-Isoleucine,-1.0
ENSMUSG00000030403-P,-1.0
L-Lysine,-1.0
L-Lysine,-1.0
ENSMUSG00000017670-P,1.0
"L-Lysine, ethyl ester ",-1.0
"L-Lysine, ethyl ester ",-1.0
ENSMUSG00000050321-P,-1.0
ENSMUSG00000055044-P,1.0
L-Tryptophan,-1.0
L-Tryptophan,-1.0
ENSMUSG00000051224-P,-1.0
"L-Tryptophan, N-acetyl-1",-1.0
"L-Tryptophan, N-acetyl-1",-1.0
ENSMUSG00000024472-P,-1.0
Latanoprost lactone diol,1.0
Latanoprost lactone diol,1.0
Levulinic acid,-1.0
Levulinic acid,-1.0
ENSMUSG00000087083-P,-1.0
Malic acid,1.0
Malic acid,1.0
Methyl aminoacetate,-1.0
Methyl aminoacetate,-1.0
ENSMUSG00000017697-P,1.0
ENSMUSG00000038390-P,1.0
ENSMUSG00000020886-P,1.0
ENSMUSG00000086825-P,-1.0
Methyl-3-methoxy-5-methyl benzoate,-1.0
Methyl-3-methoxy-5-methyl benzoate,-1.0
Methylmalonic monoamide,-1.0
Methylmalonic monoamide,-1.0
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",1.0
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",1.0
Myristic acid,-1.0
Myristic acid,-1.0
ENSMUSG00000022199-P,1.0
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",-1.0
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",-1.0
ENSMUSG00000020553-P,-1.0
ENSMUSG00000032763-P,1.0
N-(Trimethylsilyl)hexanamide,-1.0
N-(Trimethylsilyl)hexanamide,-1.0
ENSMUSG00000036501-P,-1.0
N-Acetyltyrosine,-1.0
N-Acetyltyrosine,-1.0
ENSMUSG00000106365-P,-1.0
ENSMUSG00000046807-P,1.0
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-1.0
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-1.0
N-Isovaleroylglycine,-1.0
N-Isovaleroylglycine,-1.0
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-1.0
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-1.0
ENSMUSG00000077767-P,-1.0
ENSMUSG00000015748-P,-1.0
n-Pentadecanol,1.0
n-Pentadecanol,1.0
N-Valerylglycine,-1.0
N-Valerylglycine,-1.0
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-1.0
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-1.0
"N,N-Diethyl-2-aminoethanol",-1.0
"N,N-Diethyl-2-aminoethanol",-1.0
ENSMUSG00000060512-P,1.0
"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1.0
"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1.0
ENSMUSG00000030591-P,1.0
ENSMUSG00000061718-P,1.0
"N,O-Bis(trimethylsilyl)carbamate",-1.0
"N,O-Bis(trimethylsilyl)carbamate",-1.0
ENSMUSG00000021957-P,1.0
Neostigmine ,-1.0
Neostigmine ,-1.0
Niclosamide,-1.0
Niclosamide,-1.0
Nitrosothymol,-1.0
Nitrosothymol,-1.0
ENSMUSG00000030879-P,1.0
ENSMUSG00000041841-P,1.0
Nonadecanoic acid,-1.0
Nonadecanoic acid,-1.0
ENSMUSG00000010607-P,-1.0
Nonanal,-1.0
Nonanal,-1.0
Nonanoic acid,1.0
Nonanoic acid,1.0
Octan-2-yl palmitate,1.0
Octan-2-yl palmitate,1.0
"Octane, 1-propoxy-",1.0
"Octane, 1-propoxy-",1.0
Octanoic acid,1.0
Octanoic acid,1.0
Octocrylene,-1.0
Octocrylene,-1.0
ENSMUSG00000032306-P,1.0
Oxalic acid,1.0
Oxalic acid,1.0
p-Toluic acid,-1.0
p-Toluic acid,-1.0
ENSMUSG00000024150-P,-1.0
ENSMUSG00000027646-P,-1.0
Pentadecanoic acid,-1.0
Pentadecanoic acid,-1.0
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",-1.0
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",-1.0
ENSMUSG00000105302-P,1.0
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",-1.0
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",-1.0
Phenoxyacetic acid,-1.0
Phenoxyacetic acid,-1.0
ENSMUSG00000021929-P,-1.0
ENSMUSG00000019088-P,-1.0
Phenylalanine,-1.0
Phenylalanine,-1.0
ENSMUSG00000030268-P,1.0
ENSMUSG00000017405-P,-1.0
Phosalone,1.0
Phosalone,1.0
Pimelic acid,-1.0
Pimelic acid,-1.0
ENSMUSG00000101059-P,1.0
Pipecolic acid,-1.0
Pipecolic acid,-1.0
"Propanetriol, 2-methyl-",-1.0
"Propanetriol, 2-methyl-",-1.0
"Propanoic acid, 2-methyl-",1.0
"Propanoic acid, 2-methyl-",1.0
"Propanoic acid, 2-oxo-",-1.0
"Propanoic acid, 2-oxo-",-1.0
ENSMUSG00000057181-P,-1.0
ENSMUSG00000043614-P,1.0
"Propiophenone, 3',4'-dimethoxy-",1.0
"Propiophenone, 3',4'-dimethoxy-",1.0
Propylamine,-1.0
Propylamine,-1.0
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-1.0
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-1.0
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",1.0
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",1.0
Ribitol,-1.0
Ribitol,-1.0
Ser-Leu,1.0
Ser-Leu,1.0
Sertraline carbamoyl glucuronide,-1.0
Sertraline carbamoyl glucuronide,-1.0
ENSMUSG00000034863-P,1.0
ENSMUSG00000034786-P,-1.0
Stearic acid,-1.0
Stearic acid,-1.0
ENSMUSG00000042626-P,1.0
"Stigmast-5-ene, 3beta-",-1.0
"Stigmast-5-ene, 3beta-",-1.0
Suberic acid,-1.0
Suberic acid,-1.0
ENSMUSG00000048175-P,1.0
"Tacrine, N-trimethylsilyl-",-1.0
"Tacrine, N-trimethylsilyl-",-1.0
Tartronic acid,-1.0
Tartronic acid,-1.0
ENSMUSG00000034768-P,-1.0
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",1.0
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",1.0
Tributyl acetylcitrate,1.0
Tributyl acetylcitrate,1.0
ENSMUSG00000024941-P,1.0
Triethanolamine,-1.0
Triethanolamine,-1.0
ENSMUSG00000034584-P,-1.0
Trimidox,1.0
Trimidox,1.0
Trisaminol,1.0
Trisaminol,1.0
Uracil,-1.0
Uracil,-1.0
ENSMUSG00000065799-P,-1.0
Uridine,-1.0
Uridine,-1.0
ENSMUSG00000019647-P,-1.0
Xylazine,-1.0
Xylazine,-1.0
Xylitol,1.0
Xylitol,1.0
"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1.0
"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",-1.0
3-Amino-5-morpholinomethyl-2-oxazolidinone,-1.0
3-Amino-5-morpholinomethyl-2-oxazolidinone,-1.0
(pm)-alpha-Tocopherol acetate,-1.0
(pm)-alpha-Tocopherol acetate,-1.0
"(R*,S*)-2,3-Dihydroxybutanoic acid",-1.0
"(R*,S*)-2,3-Dihydroxybutanoic acid",-1.0
1-Monoacetin,-1.0
1-Monoacetin,-1.0
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",-1.0
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",-1.0
2-Hydroxy-2-methylbutyric acid,-1.0
2-Hydroxy-2-methylbutyric acid,-1.0
"2-Propanone, bis(1-methylethyl)hydrazone",-1.0
"2-Propanone, bis(1-methylethyl)hydrazone",-1.0
alpha-Tocopherol,-1.0
alpha-Tocopherol,-1.0
 5-Hydroxyhexanoic acid,-1.0
 5-Hydroxyhexanoic acid,-1.0
Diphenyl ether,-1.0
Diphenyl ether,-1.0
Phloroglucinol,-1.0
Phloroglucinol,-1.0
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",-1.0
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",-1.0
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",-1.0
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",-1.0
2-Naphthol,-1.0
2-Naphthol,-1.0
Dodecanoic acid,-1.0
Dodecanoic acid,-1.0
Eicosapentaenoic acid,-1.0
Eicosapentaenoic acid,-1.0
Phlorizin,-1.0
Phlorizin,-1.0
4-Hydroxybenzaldehyde,1.0
4-Hydroxybenzaldehyde,1.0
5-Hydroxytryptophan,-1.0
5-Hydroxytryptophan,-1.0
Benzeneacetic acid,-1.0
Benzeneacetic acid,-1.0
Citric acid,1.0
Citric acid,1.0
Hexanedioic acid,-1.0
Hexanedioic acid,-1.0
Itaconic acid,-1.0
Itaconic acid,-1.0
p-Hydroxydiisopropylbenzene,-1.0
p-Hydroxydiisopropylbenzene,-1.0
L-Tyrosine,-1.0
L-Tyrosine,-1.0
(pm)-N-Propylamphetamine,1.0
(pm)-N-Propylamphetamine,1.0
"5alpha-Pregnane-3,20-dione",-1.0
"5alpha-Pregnane-3,20-dione",-1.0
(pm)-Norketamine,1.0
(pm)-Norketamine,1.0
L-Leucine,-1.0
L-Leucine,-1.0
Naphthofluorescein,-1.0
Naphthofluorescein,-1.0
(pm)-Phenylpropanolamine,1.0
(pm)-Phenylpropanolamine,1.0
3-Indolepropionic acid,-1.0
3-Indolepropionic acid,-1.0
Vanillylmandelic acid,-1.0
Vanillylmandelic acid,-1.0
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",1.0
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",1.0
Benzeneacetamide,1.0
Benzeneacetamide,1.0
"(S,S)-(-)-Hydrobenzoin",-1.0
"(S,S)-(-)-Hydrobenzoin",-1.0
"1,3-Cyclohexanebis(methylamine)",-1.0
"1,3-Cyclohexanebis(methylamine)",-1.0
Dimethyl fumarate,-1.0
Dimethyl fumarate,-1.0
1-(4-Hydroxybenzylidene)acetone,-1.0
1-(4-Hydroxybenzylidene)acetone,-1.0
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",-1.0
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",-1.0
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,1.0
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,1.0
D-Threitol,1.0
D-Threitol,1.0
L-Threitol,-1.0
L-Threitol,-1.0
S-Methyl-L-cysteine,-1.0
S-Methyl-L-cysteine,-1.0
3'-Hydroxyacetophenone,-1.0
3'-Hydroxyacetophenone,-1.0
Isoxaben,-1.0
Isoxaben,-1.0
L-Glutamic acid,-1.0
L-Glutamic acid,-1.0
Niacin,1.0
Niacin,1.0
Niacinamide,1.0
Niacinamide,1.0
1-Octanol,-1.0
1-Octanol,-1.0
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",-1.0
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",-1.0
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",-1.0
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",-1.0
"2-Amino-4,6-dihydroxypyrimidine",1.0
"2-Amino-4,6-dihydroxypyrimidine",1.0
1-Phenylethanol,1.0
1-Phenylethanol,1.0
1-Tetradecanol,-1.0
1-Tetradecanol,-1.0
Metanephrine,-1.0
Metanephrine,-1.0
Salsoline,-1.0
Salsoline,-1.0
Bis(trimethylsilyl)acetylene,-1.0
Bis(trimethylsilyl)acetylene,-1.0
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",-1.0
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",-1.0
1-Hexanol,1.0
1-Hexanol,1.0
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",1.0
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",1.0
"Benzene, 3-cyclohexen-1-yl-",1.0
"Benzene, 3-cyclohexen-1-yl-",1.0
Glucose,-1.0
Glucose,-1.0
Methyl isovanillate,-1.0
Methyl isovanillate,-1.0
Cholesterol,-1.0
Cholesterol,-1.0
"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",-1.0
"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",-1.0
Boric acid,1.0
Boric acid,1.0
"Dimethyl hexopyranosiduronate, alpha-D-",1.0
"Dimethyl hexopyranosiduronate, alpha-D-",1.0
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",-1.0
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",-1.0
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,-1.0
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,-1.0
3-Hydroxybutyric acid,-1.0
3-Hydroxybutyric acid,-1.0
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-1.0
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-1.0
Lactic Acid,1.0
Lactic Acid,1.0
Mirin,-1.0
Mirin,-1.0
"9,12-Octadecadienoic acid",-1.0
"9,12-Octadecadienoic acid",-1.0
4-Cumylphenol,-1.0
4-Cumylphenol,-1.0
7-(Trimethylsilyl)amino-4-methylcoumarin,-1.0
7-(Trimethylsilyl)amino-4-methylcoumarin,-1.0
"Acetin, bis-1,3-trimethylsilyl ether",-1.0
"Acetin, bis-1,3-trimethylsilyl ether",-1.0
"DL-Proline, 5-oxo-",-1.0
"DL-Proline, 5-oxo-",-1.0
"5-Androsten-17alpha-methyl-3beta,17beta-diol",-1.0
"5-Androsten-17alpha-methyl-3beta,17beta-diol",-1.0
5-Aminovaleric acid,1.0
5-Aminovaleric acid,1.0
"Cetaben, N,O-bis(trimethylsilyl)-",-1.0
"Cetaben, N,O-bis(trimethylsilyl)-",-1.0
DL-Phenylalanine,-1.0
DL-Phenylalanine,-1.0
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",-1.0
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",-1.0
Palmitelaidic acid,-1.0
Palmitelaidic acid,-1.0
12-Hydroxyoctadecanoic acid,-1.0
12-Hydroxyoctadecanoic acid,-1.0
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",1.0
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",1.0
Quazodine,1.0
Quazodine,1.0
"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",1.0
"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",1.0
Norketamine,1.0
Norketamine,1.0
Trimethylsilyl oct-2-enoate ,-1.0
Trimethylsilyl oct-2-enoate ,-1.0
2-Furoic acid,-1.0
2-Furoic acid,-1.0
2-Hexen-1-ol,-1.0
2-Hexen-1-ol,-1.0
"D-(-)-Ribofuranose, tetrakis",1.0
"D-(-)-Ribofuranose, tetrakis",1.0
D-Ribose,-1.0
D-Ribose,-1.0
Pyrrole-2-carboxylic acid,-1.0
Pyrrole-2-carboxylic acid,-1.0
Albizziin,-1.0
Albizziin,-1.0
5-(2-Aminopropyl)-2-methylphenol,1.0
5-(2-Aminopropyl)-2-methylphenol,1.0
5-Ethyluracil,-1.0
5-Ethyluracil,-1.0
"2',2,3,6'-Tetramethoxychalcone",1.0
"2',2,3,6'-Tetramethoxychalcone",1.0
N-Acetyl-L-glutamic acid,-1.0
N-Acetyl-L-glutamic acid,-1.0
"Phenol, 3,5-bis(1,1-dimethylethyl)-",1.0
"Phenol, 3,5-bis(1,1-dimethylethyl)-",1.0
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",1.0
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",1.0
2-Pyrrolidinone,1.0
2-Pyrrolidinone,1.0
L-Norleucine,1.0
L-Norleucine,1.0
Arabinaric acid,-1.0
Arabinaric acid,-1.0
"2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene",-1.0
"2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene",-1.0
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",1.0
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",1.0
"Ribonic acid, 2,3,4,5-tetrakis-",1.0
"Ribonic acid, 2,3,4,5-tetrakis-",1.0
Ornithine,-1.0
Ornithine,-1.0
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",-1.0
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",-1.0
"Cholesta-3,5-diene ",-1.0
"Cholesta-3,5-diene ",-1.0
Palmitic Acid,1.0
Palmitic Acid,1.0
"2,5-Dimethoxyphenol",-1.0
"2,5-Dimethoxyphenol",-1.0
"2,5-Dimethoxybenzonitrile",-1.0
"2,5-Dimethoxybenzonitrile",-1.0
l-Histidine ethyl ester,-1.0
l-Histidine ethyl ester,-1.0
"Acetamide, N,N-diethyl-",-1.0
"Acetamide, N,N-diethyl-",-1.0
Cinnamic acid,-1.0
Cinnamic acid,-1.0
Ketamine ,1.0
Ketamine ,1.0
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",1.0
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",1.0
Xylose,-1.0
Xylose,-1.0
"3,4-Dihydroxymandelic acid, ethyl ester",-1.0
"3,4-Dihydroxymandelic acid, ethyl ester",-1.0
Octopamine,1.0
Octopamine,1.0
"Benzene, 1,3-bis(1,1-dimethylethyl)-",1.0
"Benzene, 1,3-bis(1,1-dimethylethyl)-",1.0
Cyclo(L-prolyl-L-valine) ,-1.0
Cyclo(L-prolyl-L-valine) ,-1.0
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",1.0
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",1.0
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",-1.0
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",-1.0
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",-1.0
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",-1.0
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",1.0
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",1.0
Delorazepam,-1.0
Delorazepam,-1.0
6-Hydroxyflavone-beta-D-glucoside,-1.0
6-Hydroxyflavone-beta-D-glucoside,-1.0
D-Leucylglycylglycine,1.0
D-Leucylglycylglycine,1.0
Ammeline,-1.0
Ammeline,-1.0
Tetradecanenitrile,1.0
Tetradecanenitrile,1.0
Indole-3-carboxaldehyde,-1.0
Indole-3-carboxaldehyde,-1.0
beta-Hydroxypyruvic acid,-1.0
beta-Hydroxypyruvic acid,-1.0
Succinic anhydride,-1.0
Succinic anhydride,-1.0
"D-(-)-Lyxose, tetrakis",-1.0
"D-(-)-Lyxose, tetrakis",-1.0
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",-1.0
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",-1.0
D-Proline,-1.0
D-Proline,-1.0
DL-Ornithine,-1.0
DL-Ornithine,-1.0
Dobutamine,1.0
Dobutamine,1.0
Gln-Ala,-1.0
Gln-Ala,-1.0
Phthalazin-1-one,1.0
Phthalazin-1-one,1.0
Phenylpropanolamine,1.0
Phenylpropanolamine,1.0
"O-Methyl-N,N'-diisopropylisourea ",1.0
"O-Methyl-N,N'-diisopropylisourea ",1.0
Pentylone,1.0
Pentylone,1.0
N-Isobutyrylglycine,1.0
N-Isobutyrylglycine,1.0
