n1,n2,edge_dir
Zfp760,"Propanetriol, 2-methyl-",1
Ahcyl2,"Benzoic acid, pentadecyl ester",1
Ahcyl2,beta-Lyxopyranose,1
Ahcyl2,Levulinic acid,1
Ahcyl2,p-Toluic acid,1
Tm9sf3,Levulinic acid,1
Rec8,"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",-1
"Benzoic acid, pentadecyl ester",Pdlim5,1
"Benzoic acid, pentadecyl ester",Nsmf,-1
"Benzoic acid, pentadecyl ester",Ppfibp1,1
Pdlim5,Dinoseb ,1
Pdlim5,Levulinic acid,1
Pdlim5,Methylmalonic monoamide,1
Nsmf,Levulinic acid,-1
Pdcd4,Benzophenone,1
Pdcd4,Isopropyl palmitate,1
Pdcd4,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",1
Benzophenone,Psmg3,-1
Psmg3,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-1
Psmg3,"Dodecane, 4,6-dimethyl-",-1
Ccnd1,beta-Lyxopyranose,1
beta-Lyxopyranose,Clec14a,1
Clec14a,Butylated Hydroxytoluene,1
Clec14a,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",1
Clec14a,"N,O-Bis(trimethylsilyl)carbamate",1
Clec14a,Sertraline carbamoyl glucuronide,1
Vangl1,"D-(-)-Fructofuranose, pentakis",-1
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",Mtmr2,1
Zfp383,Butylated Hydroxytoluene,1
Butylated Hydroxytoluene,Zfp654,1
Grpel1,Hydantoic acid,-1
Eeig1,Carfentrazone-ethyl,1
Adcy9,"Cholest-7-en-3-ol, (3beta,5alpha)-",1
BC065397,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
Rab5c,Cyclobutanol,-1
Rab5c,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-1
Dcxr,Malic acid,1
Lmtk3,"Cyclopentanone, 2,2,4-trimethyl-",-1
"Cyclopentanone, 2,2,4-trimethyl-",Cerox1,-1
Cerox1,Methylmalonic monoamide,-1
D-(-)-Citramalic acid,Men1,-1
Iqgap2,"D-(-)-Fructofuranose, pentakis",-1
"D-(-)-Fructofuranose, pentakis",Arrdc4,-1
Msh2,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
Msh2,"Dodecane, 4,6-dimethyl-",-1
Adamtsl1,"D-(+)-Talofuranose, pentakis",1
D-Fructose,Gm43513,1
Tmem167,"D-Isoleucine, N-acetyl-",1
D-Mannose,1110004F10Rik,1
D-Mannose,Nfe2l2,1
D-Mannose,Mansc4,1
D-Mannose,Shoc2,1
Nfe2l2,L-Alanine,-1
Decanoic acid,Ccdc33,1
Ccdc33,Ethanolamine,-1
Deoxycholic Acid,Sptan1,-1
Dinoseb ,Pak2,1
Dinoseb ,Ap3b1,1
Pak2,Isopropyl palmitate,1
Pak2,Methyl aminoacetate,1
Ap3b1,Isofucosterol,1
Ap3b1,Isopropyl palmitate,1
Ap3b1,Methyl aminoacetate,1
DL-Glyceraldehyde,Cd47,1
DL-Glyceraldehyde,Pbx1,1
DL-Glyceraldehyde,Vps13b,1
Cd47,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",1
Pbx1,Trimidox,-1
Stk33,Doconexent,1
"Dodecane, 4,6-dimethyl-",Mtrex,-1
Mtrex,Phenoxyacetic acid,-1
Ncaph2,Dodecylcyclohexane,-1
Ncaph2,"N,N-Diethyl-2-aminoethanol",-1
Ncaph2,Neostigmine ,-1
Ncaph2,Octan-2-yl palmitate,1
Dodecylcyclohexane,Bhlhe41,1
Dodecylcyclohexane,Tmem229b,-1
Bhlhe41,Myristic acid,1
Tmem229b,"N,N-Diethyl-2-aminoethanol",-1
Tbc1d2,Erythritol,-1
"Erythrono-1,4-lactone, (Z)-",Tnfsf13os,-1
Tnfsf13os,Glucopyranose,-1
Tmem80,"Ethanone, 1-(2,5-dimethoxyphenyl)-",1
Zfp219,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
Zfp219,Phenoxyacetic acid,-1
Syt17,Galactopyranose,1
Arhgap15,"Glycine, N-(N-DL-leucylglycyl)-",-1
Gmppa,"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",1
Cox18,Glycolic acid,-1
Gm42636,Glyoxime,1
Gm42636,Hydracrylic acid,1
Gm38380,Hexanoic acid,-1
Gm38380,Tributyl acetylcitrate,1
Hydracrylic acid,S100a8,-1
S100a8,Phenylalanine,-1
Ppp1r12a,Hydroquinidine,1
Indole-5-carboxylic acid,Emc10,-1
Telo2,"Inosose-2, 1,3,4,5,6-pentakis-",-1
Isofucosterol,Fn3krp,1
Twsg1,"N,N-Diethyl-2-aminoethanol",-1
Usf3,Isopropyl palmitate,1
Usf3,N-Isovaleroylglycine,1
Isopropyl palmitate,4930556M19Rik,1
Isopropyl palmitate,Csnk1a1,1
Isopropyl palmitate,Jph1,1
Isopropyl palmitate,Pcmtd1,1
4930556M19Rik,Propylamine,1
Pcmtd1,Methyl aminoacetate,1
L-5-Oxoproline,Zfp879,-1
L-Hydroxyproline,Adamts15,-1
Pdlim1,L-Tryptophan,-1
Pdlim1,"L-Tryptophan, N-acetyl-1",-1
L-Tryptophan,Tceanc,1
"L-Tryptophan, N-acetyl-1",Dcp2,1
Levulinic acid,Gm15083,1
Methyl aminoacetate,Ada,-1
Methyl aminoacetate,Gpr162,-1
Methyl aminoacetate,Dlg4,-1
Gpr162,Nitrosothymol,-1
Dlg4,Pimelic acid,-1
Gm15675,Methyl-3-methoxy-5-methyl benzoate,1
Gm15675,Oxalic acid,-1
Lrrc75b,"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Snora35,1
Prpf3,n-Pentadecanol,-1
"N,N-Diethyl-2-aminoethanol",0610040J01Rik,-1
"N,N-Dimethyl-2-cyclohexyloxyethylamine",Psmd8,-1
"N,N-Dimethyl-2-cyclohexyloxyethylamine",Ppp1r1b,-1
"N,O-Bis(trimethylsilyl)carbamate",Tkt,-1
Tkt,Nitrosothymol,-1
Nitrosothymol,Mrpl17,-1
Nitrosothymol,Rpl37,-1
Pigyl,Ser-Leu,-1
Octocrylene,Mpi,-1
p-Toluic acid,Mcfd2,1
p-Toluic acid,Src,1
Phenylalanine,Bcat1,-1
Nek8,Phosalone,-1
Vps37d,"Propiophenone, 3',4'-dimethoxy-",1
Sertraline carbamoyl glucuronide,Ano8,-1
Gpsm3,Stearic acid,1
Shc1,"Stigmast-5-ene, 3beta-",-1
Asb8,"Tacrine, N-trimethylsilyl-",-1
Asb16,"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",-1
Scyl1,Triethanolamine,-1
Exph5,Trimidox,-1
"N,N-Dimethyl-2-cyclohexyloxyethylamine",Gas6,-1
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",Dlgap4,-1
Dodecylcyclohexane,Dlgap4,-1
Iba57,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-1
(CH3)2C=NC2H558,Hmga1,1
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",Rai14,-1
2-Hydroxybutyric acid,Trpc4ap,1
Octan-2-yl palmitate,Trpc4ap,1
Xylazine,Trpc4ap,-1
1-Cyclopentylethanol,Eipr1,-1
Dehydronorketamine,Eipr1,-1
Heptadecanoic acid,Eipr1,-1
Indole-5-carboxylic acid,Eipr1,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Cmtm8,-1
"Propanoic acid, 2-methyl-",Cmtm8,-1
Indole-5-carboxylic acid,Rplp1,-1
1-(3-Methylphenyl)piperazine,Aox3,1
Tulp4,1-(3-Methylphenyl)piperazine,1
Hip1,1-(3-Methylphenyl)piperazine,1
Spata13,1-(3-Methylphenyl)piperazine,-1
"Benzoic acid, pentadecyl ester",Tulp4,1
12-Oxooctadecanoate,Spata13,-1
Tributyl acetylcitrate,Spata13,1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Strada,1
Propylamine,Strada,1
1-Aminocyclopropanecarboxylic acid,Cebpd,-1
2-Hydroxy-3-methylbutyric acid,Cebpd,-1
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",Cebpd,-1
Acetoacetic acid,Cebpd,-1
"1-Butanamine, N,N-diethyl-",Ddb1,-1
Igfbp2,"1-Butanamine, N,N-diethyl-",-1
Mfge8,"1-Butanamine, N,N-diethyl-",-1
Gprc5c,"1-Butanamine, N,N-diethyl-",-1
Pi4ka,"1-Butanamine, N,N-diethyl-",-1
Imp3,"1-Butanamine, N,N-diethyl-",-1
12-Oxooctadecanoate,Mfge8,-1
Nitrosothymol,Mfge8,-1
Nonadecanoic acid,Pi4ka,-1
1-Cyclopentylethanol,Imp3,-1
Ubc,1-Cyclopentylethanol,-1
"1-Decene, 8-methyl-",Tada1,-1
Benzophenone,Tada1,-1
Haus4,"1-Decene, 8-methyl-",1
alpha-Linolenic acid,Mrps5,-1
Wbp11,1-Deoxypentitol,1
Dctn2,1-Deoxypentitol,-1
Dnajc7,1-Deoxypentitol,-1
Ndufs3,1-Deoxypentitol,1
Ubl3,1-Deoxypentitol,1
Eif3h,1-Deoxypentitol,-1
Opa1,1-Deoxypentitol,1
Fzr1,1-Deoxypentitol,-1
Tmem184c,1-Deoxypentitol,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Wbp11,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Wbp11,1
"6,7,4'-Trihydroxyisoflavone",Wbp11,1
"Benzoic acid, pentadecyl ester",Wbp11,1
Cadaverine,Wbp11,1
D-(-)-Citramalic acid,Wbp11,1
Dinoseb ,Wbp11,1
DL-Glyceraldehyde,Wbp11,1
Isofucosterol,Wbp11,1
Methyl aminoacetate,Wbp11,1
"N,O-Bis(trimethylsilyl)carbamate",Wbp11,1
Nonadecanoic acid,Wbp11,1
p-Toluic acid,Wbp11,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Wbp11,1
"Benzoic acid, pentadecyl ester",Dctn2,-1
beta-Lyxopyranose,Dctn2,-1
"3-Hydroxy-2,3-dihydromaltol",Dnajc7,-1
4-Hydroxybenzeneacetic acid,Dnajc7,-1
"Dodecane, 4,6-dimethyl-",Dnajc7,-1
Triethanolamine,Dnajc7,-1
"Benzaldehyde, 2,5-dimethyl-",Ndufs3,1
Isofucosterol,Ndufs3,1
Methyl aminoacetate,Ndufs3,1
"Stigmast-5-ene, 3beta-",Ndufs3,1
"1,3,5-Benzetriol",Ubl3,1
"2,3,4-Trihydroxybutyric acid tetrakis",Ubl3,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Ubl3,1
"3-Hydroxy-2,3-dihydromaltol",Ubl3,1
4-Hydroxybenzeneacetic acid,Ubl3,1
beta-Lyxopyranose,Ubl3,1
Dinoseb ,Ubl3,1
Isofucosterol,Ubl3,1
Isopropyl palmitate,Ubl3,1
Methyl aminoacetate,Ubl3,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Ubl3,1
Propylamine,Ubl3,1
Tartronic acid,Ubl3,1
Triethanolamine,Ubl3,1
"Dodecane, 4,6-dimethyl-",Eif3h,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Opa1,-1
beta-Lyxopyranose,Opa1,1
Isofucosterol,Opa1,1
"N,O-Bis(trimethylsilyl)carbamate",Opa1,1
p-Toluic acid,Opa1,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Opa1,1
Triethanolamine,Opa1,1
"Benzoic acid, methyl ester",Bnip1,1
"2,4-Imidazolidinedione, 5,5-dimethyl-",Fzr1,-1
Nitrosothymol,Fzr1,-1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Tmem184c,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Tmem184c,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Tmem184c,1
Triethanolamine,Tmem184c,1
1-Hexadecanol,Apc2,1
"1,2-Benzenedicarboxylic acid",Apc2,1
Decanoic acid,Apc2,1
Dihydrouracil,Apc2,-1
Ethanolamine,Apc2,-1
Glyceric acid,Apc2,-1
L-Isoleucine,Apc2,-1
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Apc2,-1
Kpna4,1-Hexadecanol,-1
1-Hydroxy-3-methoxy-6-methylanthraquinone,Gm43339,-1
Por,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
Lpgat1,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
Tmem204,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
Aqp11,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
Col8a1,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
Ric3,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
Dcaf12l1,1-Hydroxy-3-methoxy-6-methylanthraquinone,-1
"Glycine, N-(1-oxobutyl)-",Por,1
Uracil,Por,1
10-Heptadecenoic acid,Lpgat1,1
2-Amino-4-methylphenol,Lpgat1,1
3-Hexenedinitrile,Lpgat1,1
"6,7,4'-Trihydroxyisoflavone",Lpgat1,1
p-Toluic acid,Lpgat1,1
2-Hydroxybutyric acid,Flcn,1
N-Isovaleroylglycine,Tmem204,1
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",Ric3,1
Aceturic acid,Ric3,1
"D-(-)-Fructofuranose, pentakis",Ric3,-1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Dcaf12l1,1
"Benzoic acid, pentadecyl ester",Dcaf12l1,1
Butylated Hydroxytoluene,Dcaf12l1,1
Latanoprost lactone diol,Dcaf12l1,-1
"N,O-Bis(trimethylsilyl)carbamate",Dcaf12l1,1
p-Toluic acid,Dcaf12l1,1
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",Glod4,1
cyclobutanecarboxylic acid,Glod4,1
L-5-Oxoproline,Glod4,1
L-Aspartic acid,Glod4,1
"1-Octanol, 2-butyl-",Niban1,-1
Atrazine desethyl,Niban1,1
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",Mafg,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Mafg,1
Aceturic acid,Mafg,1
Dinoseb ,Mafg,1
Isofucosterol,Mafg,1
Isopropyl palmitate,Mafg,1
1-Phenethylamine,Dynlt2b,1
10-Heptadecenoic acid,Dynlt2b,1
2-Hydroxy-3-methylbutyric acid,Dynlt2b,1
5-Hydroxyquinoline,Dynlt2b,1
mt-Tl1,1-Phenethylamine,-1
DL-Glyceraldehyde,mt-Tl1,-1
L-Aspartic acid,mt-Tl1,-1
"1-Phenyl-1,2-ethanediol",Cope,-1
Nt5m,"1-Phenyl-1,2-ethanediol",-1
"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-",Mfsd2a,1
"1,1'-Biphenyl, 3,4-diethyl-",Tatdn2,-1
2-Aminoadipic acid,Tatdn2,-1
"Inosose-2, 1,3,4,5,6-pentakis-",Tatdn2,-1
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",Tatdn2,-1
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",Mrps18a,-1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Mrps18a,-1
D-(-)-Citramalic acid,Mrps18a,-1
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",Sox13,1
2-Aminoadipic acid,Sox13,1
Sertraline carbamoyl glucuronide,Sox13,1
Rmnd5b,"1,3,5-Benzetriol",-1
2810021J22Rik,"1,3,5-Benzetriol",1
Zfp1007,"1,3,5-Benzetriol",1
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",Zfp1007,1
Dinoseb ,Zfp1007,1
Guanabenz,Zfp1007,1
Isopropyl palmitate,Zfp1007,1
Propylamine,Zfp1007,1
Triethanolamine,Zfp1007,1
2-Ketoisocaproic acid,2410124H12Rik,1
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl ",G2e3,1
2-Isopropyl-5-methyl-1-heptanol ,G2e3,-1
3-Amino-2-piperidone,G2e3,-1
"6,7,4'-Trihydroxyisoflavone",G2e3,-1
"1,5-Anhydroglucitol",Ergic2,-1
N-(Trimethylsilyl)hexanamide,Ergic2,1
10-Heptadecenoic acid,Ibtk,1
Trimidox,Ibtk,-1
Osbp,10-Heptadecenoic acid,1
Rpp30,10-Heptadecenoic acid,1
Sh2b3,10-Heptadecenoic acid,1
Stxbp4,10-Heptadecenoic acid,1
Cnnm4,10-Heptadecenoic acid,1
2-Amino-4-methylphenol,Osbp,1
2-Isopropyl-5-methyl-1-heptanol ,Osbp,1
3-Methoxysalicylic acid,Osbp,-1
5-Hydroxyquinoline,Osbp,1
"6,7,4'-Trihydroxyisoflavone",Osbp,1
Arachidonic acid,Osbp,1
beta-Lyxopyranose,Osbp,1
DL-Glyceraldehyde,Osbp,1
p-Toluic acid,Osbp,1
Sertraline carbamoyl glucuronide,Osbp,1
"2,4-Imidazolidinedione, 5,5-dimethyl-",Rpp30,1
3-Hexenedinitrile,Rpp30,1
3-Methoxysalicylic acid,Rpp30,-1
"3,5-Dimethylpyrazole",Rpp30,1
"6,7,4'-Trihydroxyisoflavone",Rpp30,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Rpp30,1
"Benzoic acid, pentadecyl ester",Rpp30,1
Dinoseb ,Rpp30,1
Levulinic acid,Rpp30,1
"Propanetriol, 2-methyl-",Rpp30,1
Levulinic acid,Sh2b3,1
D-Fructose,Stxbp4,1
Isopropyl palmitate,Stxbp4,1
Levulinic acid,Stxbp4,1
Methyl aminoacetate,Stxbp4,1
12-Oxooctadecanoate,Atf6b,-1
Nitrosothymol,Atf6b,-1
Amfr,12-Oxooctadecanoate,-1
Sppl3,12-Oxooctadecanoate,-1
Psmd3,12-Oxooctadecanoate,-1
Atp6v1f,12-Oxooctadecanoate,-1
Emc3,12-Oxooctadecanoate,-1
Suberic acid,Amfr,-1
Pimelic acid,Sppl3,-1
Suberic acid,Sppl3,-1
Nitrosothymol,Psmd3,-1
"2,4-Imidazolidinedione, 5,5-dimethyl-",Atp6v1f,-1
Nitrosothymol,Atp6v1f,-1
13-Docosenamide,Flvcr1,-1
Dihydrouracil,Tubgcp2,1
Hydracrylic acid,Tubgcp2,1
L-Asparagine,Tubgcp2,1
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",Hmces,-1
Tartronic acid,Hmces,-1
2-Hydroxybutyric acid,Uqcc5,1
L-Cysteine,Uqcc5,1
"N,N-Dimethyl-2-cyclohexyloxyethylamine",Uqcc5,-1
Xylitol,Uqcc5,1
"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",Ptges3,-1
"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",Ankrd12,1
UNKNOWN,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
Pdap1,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
Zfp322a,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
Cep57,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
Erbin,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
3'-(Trimethylsilyl)oxy-beta-naphthoflavone,Pdap1,-1
4-Hydroxybenzoic acid,Zfp322a,1
"Benzaldehyde, 2,5-dimethyl-",Zfp322a,1
Trimidox,Zfp322a,-1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Erbin,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Erbin,1
4-Hydroxybenzeneacetic acid,Erbin,1
beta-Lyxopyranose,Erbin,1
Ethanolamine,Erbin,1
"2-Allyl-1,4-dimethoxybenzene",Lrrc17,-1
2-Amino-4-methylphenol,Lrrc17,-1
"2,3,4-Trihydroxybutyric acid tetrakis",Lrrc17,-1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Lrrc17,-1
"6,7,4'-Trihydroxyisoflavone",Lrrc17,-1
Arachidonic acid,Lrrc17,-1
Azatadine,Lrrc17,-1
beta-Lyxopyranose,Lrrc17,-1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Lrrc17,-1
DL-Glyceraldehyde,Lrrc17,-1
Isofucosterol,Lrrc17,-1
L-Aspartic acid,Lrrc17,-1
Methylmalonic monoamide,Lrrc17,-1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Lrrc17,-1
p-Toluic acid,Lrrc17,-1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Lrrc17,-1
"2,3,4-Trihydroxybutyric acid tetrakis",Rad54l2,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Rad54l2,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Rad54l2,1
Arachidonic acid,Rad54l2,1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Rad54l2,1
D-Fructose,Rad54l2,1
Dinoseb ,Rad54l2,1
DL-Glyceraldehyde,Rad54l2,1
Isofucosterol,Rad54l2,1
Isopropyl palmitate,Rad54l2,1
Methyl aminoacetate,Rad54l2,1
Methyl-3-methoxy-5-methyl benzoate,Rad54l2,1
Methylmalonic monoamide,Rad54l2,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Rad54l2,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Rad54l2,1
Triethanolamine,Rad54l2,1
Tppp3,"2-Allyl-1,4-dimethoxybenzene",-1
Crygn,"2-Allyl-1,4-dimethoxybenzene",-1
Isopropyl palmitate,Tppp3,-1
Methyl aminoacetate,Tppp3,-1
Propylamine,Tppp3,-1
2-Amino-4-methylphenol,Crygn,-1
4-Hydroxybenzeneacetic acid,Crygn,-1
2-Amino-4-methylphenol,Cast,1
2-Aminobutanoic acid,Ifi209,-1
2-Methyl-4-pentenoic acid,Rora,1
3-Indoleacetic acid,Rora,1
Guanabenz,Rora,1
Pimelic acid,Rora,1
"2-Heptanone, 4,6-dimethyl-",Col5a3,-1
Kif21b,"2-Heptanone, 4,6-dimethyl-",-1
Frg1,"2-Heptanone, 4,6-dimethyl-",1
Camk1d,"2-Heptanone, 4,6-dimethyl-",1
Tmem203,"2-Heptanone, 4,6-dimethyl-",1
"Erythrono-1,4-lactone, (Z)-",Kif21b,-1
Azatadine,Tmem203,1
2-Heptenoic acid,Tmem259,-1
2-Methyl-4-pentenoic acid,Tmem259,-1
3-Hydroxyisovaleric acid,Tmem259,-1
4-Hydroxyphenyllactic acid,Tmem259,-1
Glycine,Tmem259,-1
Guanabenz,Tmem259,-1
Octocrylene,Tmem259,-1
Plekhn1,2-Heptenoic acid,1
Pmm2,2-Hydroxy-3-methylbutyric acid,1
Bcl7a,2-Hydroxy-3-methylbutyric acid,1
Cep78,2-Hydroxy-3-methylbutyric acid,1
"Azetidine, 1-acetyl-2-methyl-",Pmm2,1
"Azetidine, 1-acetyl-2-methyl-",Bcl7a,1
Dihydrouracil,Bcl7a,1
Glycolic acid,Bcl7a,1
"2-Propenamide, 3-phenyl-N-2-propenyl-",Cep78,1
Dihydrouracil,Cep78,1
Hydracrylic acid,Cep78,1
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Cep78,1
2-Hydroxy-5-methoxybenzaldehyde,Cyren,-1
Stat3,2-Hydroxybutyric acid,1
Brd2,2-Hydroxybutyric acid,1
Atp7a,2-Hydroxybutyric acid,1
L-Hydroxyproline,Stat3,-1
Trisaminol,Stat3,1
Cyclo-(l-leucyl-l-phenylalanyl) ,Atp7a,1
Dodecylcyclohexane,Atp7a,-1
Guanabenz,Sufu,-1
Wapl,2-Isopropyl-5-methyl-1-heptanol ,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Wapl,1
"Benzoic acid, pentadecyl ester",Wapl,1
Dinoseb ,Wapl,1
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",Wapl,-1
Tspan9,2-Methyl-4-pentenoic acid,-1
2-Methylglutaconic acid,Ehd1,-1
Dodecylcyclohexane,Slc29a4,-1
"N,N-Diethyl-2-aminoethanol",Slc29a4,-1
Gm1976,"2-Propenamide, 3-phenyl-N-2-propenyl-",1
"2,5-di-tert-Butyl-1,4-benzoquinone",Gm1976,-1
"2,2-Diallylpyrrolidine",Ildr2,1
Mia2,"2,2-Diallylpyrrolidine",1
"D-(-)-Fructofuranose, pentakis",Mia2,-1
"2,3-Butanediol",Hsdl2,-1
Josd1,"2,3-Butanediol",-1
"2,4-Imidazolidinedione, 5,5-dimethyl-",Nedd4,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Nedd4,1
"3,5-Dimethylpyrazole",Nedd4,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Nedd4,1
"Benzoic acid, pentadecyl ester",Nedd4,1
Nitrosothymol,Nedd4,1
Pycr2,"2,4-Imidazolidinedione, 5,5-dimethyl-",-1
Adam15,"2,4-Imidazolidinedione, 5,5-dimethyl-",-1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Pycr2,-1
3-Indoleacetic acid,Adam15,-1
Nitrosothymol,Adam15,-1
Pimelic acid,Adam15,-1
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",Tmem62,1
Octanoic acid,Tmem62,1
Dr1,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",-1
"D-(+)-Talofuranose, pentakis",Chdh,1
4-Hydroxybenzoic acid,Ube3c,1
Pipecolic acid,Ube3c,1
"Erythrono-1,4-lactone, (Z)-",Chi3l1,1
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Chi3l1,1
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",Rgs7,-1
"2,5-Dimethoxymandelic acid",Foxc2,1
Usp22,"2,5-Dimethoxymandelic acid",1
Benzyl alcohol,Usp22,1
beta-Lyxopyranose,Pomgnt1,1
"Erythrono-1,4-lactone, (Z)-",Pomgnt1,1
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",Pomgnt1,-1
Fndc3a,"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",1
Sh3bgrl,"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",1
Hlf,"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",1
"Benzoic acid, pentadecyl ester",Sh3bgrl,1
Cadaverine,Sh3bgrl,1
"Inosose-2, 1,3,4,5,6-pentakis-",Sh3bgrl,1
"Furan, 2-pentyl-",Hlf,1
Tributyl acetylcitrate,Hlf,-1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Zfp36l2,1
"Benzaldehyde, 2,5-dimethyl-",Zfp36l2,1
"Dodecane, 4,6-dimethyl-",Zfp36l2,1
Indole-3-lactic acid,Zfp36l2,1
Sertraline carbamoyl glucuronide,Zfp36l2,1
"Benzenemethanamine, 2,3-dimethoxy-",Zfp27,1
